"","date","TotalDailyConsumption","TotalHH","DailyLPCD"
"615",2017-10-30,122464,949,129.04531085353
"616",2017-10-31,119715,949,126.148577449947
"617",2017-11-01,120658,949,127.142255005269
"618",2017-11-02,121155,949,127.665964172813
"619",2017-11-03,120601,949,127.082191780822
"620",2017-11-04,132243,949,139.349841938883
"621",2017-11-05,127034,949,133.860906217071
"622",2017-11-06,121738,949,128.280295047418
"623",2017-11-07,117329,949,123.63435194942
"624",2017-11-08,120473,949,126.947312961012
"625",2017-11-09,114522,949,120.676501580611
"626",2017-11-10,116070,949,122.307692307692
"627",2017-11-11,125184,949,131.911485774499
"628",2017-11-12,128672,949,135.586933614331
"629",2017-11-13,124345,949,131.027397260274
"630",2017-11-14,120044,949,126.495258166491
"631",2017-11-15,119712,949,126.145416227608
"632",2017-11-16,119523,949,125.946259220232
"633",2017-11-17,118494,949,124.86195995785
"634",2017-11-18,127431,949,134.279241306639
"635",2017-11-19,131950,949,139.041095890411
"636",2017-11-20,117129,949,123.423603793467
"637",2017-11-21,114652,949,120.813487881981
"638",2017-11-22,118345,949,124.704952581665
"639",2017-11-23,113447,949,119.54373024236
"640",2017-11-24,109783,949,115.68282402529
"641",2017-11-25,123825,949,130.479452054795
"642",2017-11-26,121635,949,128.171759747102
"643",2017-11-27,116934,949,123.218124341412
"644",2017-11-28,123171,949,129.790305584826
"645",2017-11-29,117811,949,124.142255005269
"646",2017-11-30,119847,949,126.287671232877
"647",2017-12-01,119839,949,126.279241306639
"648",2017-12-02,130858,949,137.890410958904
"649",2017-12-03,121471,949,127.99894625922
"650",2017-12-04,120993,949,127.495258166491
"651",2017-12-05,114248,949,120.387776606955
"652",2017-12-06,116786,949,123.062170706006
"653",2017-12-07,113089,949,119.166491043203
"654",2017-12-08,115732,949,121.951527924131
"655",2017-12-09,122062,949,128.621707060063
"656",2017-12-10,129403,949,136.357218124341
"657",2017-12-11,118795,949,125.179135932561
"658",2017-12-12,114377,949,120.523709167545
"659",2017-12-13,117009,949,123.297154899895
"660",2017-12-14,115333,949,121.531085353003
"661",2017-12-15,110889,949,116.848261327713
"662",2017-12-16,121531,949,128.062170706006
"663",2017-12-17,126015,949,132.787144362487
"664",2017-12-18,121391,949,127.914646996839
"665",2017-12-19,114184,949,120.32033719705
"666",2017-12-20,117935,949,124.27291886196
"667",2017-12-21,110551,949,116.492096944152
"668",2017-12-22,116678,949,122.948366701791
"669",2017-12-23,120245,949,126.707060063224
"670",2017-12-24,115266,949,121.460484720759
"671",2017-12-25,127994,949,134.872497365648
"672",2017-12-26,117986,949,124.326659641728
"673",2017-12-27,114821,949,120.991570073762
"674",2017-12-28,119629,949,126.057955742887
"675",2017-12-29,123729,949,130.378292939937
"676",2017-12-30,130171,949,137.166491043203
"677",2017-12-31,116131,949,122.371970495258
