"","id_service_point","date","MinCons_60"
"9158",780,2018-04-08,0
"9159",780,2018-04-09,0
"9160",780,2018-04-10,0
"9161",780,2018-04-11,0
"9162",780,2018-04-12,0
"9163",780,2018-04-15,0
"9164",780,2018-04-16,0
"9165",780,2018-04-17,0
"9166",780,2018-04-18,0
"9167",780,2018-04-19,0
"9168",780,2018-04-20,0
"9169",780,2018-04-21,0
"9170",780,2018-04-22,0
"9171",780,2018-04-23,0
"9172",780,2018-04-24,0
"9173",780,2018-04-25,0
"9174",780,2018-04-26,0
"9175",780,2018-04-27,0
"9176",780,2018-04-28,0
"9177",780,2018-04-29,0
"9178",780,2018-04-30,0
"9179",780,2018-05-01,0
"9180",780,2018-05-02,0
"9181",780,2018-05-03,0
"9182",780,2018-05-04,0
"9183",780,2018-05-05,0
"9184",780,2018-05-06,0
"9185",780,2018-05-07,0
"9186",780,2018-05-08,0
"9187",780,2018-05-09,0
"9188",780,2018-05-10,0
"9189",780,2018-05-11,0
"9190",780,2018-05-12,0
"9191",780,2018-05-13,0
"9192",780,2018-05-14,0
"9193",780,2018-05-15,0
"9194",780,2018-05-16,0
"9195",780,2018-05-17,0
"9196",780,2018-05-18,0
"9197",780,2018-05-19,0
"9198",780,2018-05-20,0
"9199",780,2018-05-21,0
"9200",780,2018-05-22,0
"9201",780,2018-05-23,0
"9202",780,2018-05-24,0
"9203",780,2018-05-25,0
"9204",780,2018-05-26,0
"9205",780,2018-05-27,0
"9206",780,2018-05-28,0
"9207",780,2018-05-29,0
"9208",780,2018-05-30,0
"9209",780,2018-05-31,0
"9210",780,2018-06-01,0
"9211",780,2018-06-02,0
"9212",780,2018-06-03,0
"9213",780,2018-06-04,0
"9214",781,2018-04-01,0
"9215",781,2018-04-02,0
"9216",781,2018-04-03,0
"9217",781,2018-04-04,0
"9218",781,2018-04-05,0
"9219",781,2018-04-06,0
"9220",781,2018-04-07,0
"9221",781,2018-04-08,0
"9222",781,2018-04-09,0
"9223",781,2018-04-10,0
"9224",781,2018-04-11,0
"9225",781,2018-04-12,0
"9226",781,2018-04-13,0
"9227",781,2018-04-14,0
"9228",781,2018-04-15,0
"9229",781,2018-04-16,0
"9230",781,2018-04-17,0
"9231",781,2018-04-18,0
"9232",781,2018-04-19,0
"9233",781,2018-04-20,0
"9234",781,2018-04-21,0
"9235",781,2018-04-22,0
"9236",781,2018-04-23,0
"9237",781,2018-04-24,0
"9238",781,2018-04-25,0
"9239",781,2018-04-26,0
"9240",781,2018-04-27,0
"9241",781,2018-04-28,0
"9242",781,2018-04-29,0
"9243",781,2018-04-30,0
"9244",781,2018-05-01,0
"9245",781,2018-05-02,0
"9246",781,2018-05-03,0
"9247",781,2018-05-04,0
"9248",781,2018-05-05,0
"9249",781,2018-05-06,0
"9250",781,2018-05-07,0
"9251",781,2018-05-08,0
"9252",781,2018-05-09,0
"9253",781,2018-05-10,0
"9254",781,2018-05-11,0
"9255",781,2018-05-12,0
"9256",781,2018-05-13,0
"9257",781,2018-05-14,0
"9258",781,2018-05-15,0
"9259",781,2018-05-16,0
"9260",781,2018-05-17,0
"9261",781,2018-05-18,0
"9262",781,2018-05-19,0
"9263",781,2018-05-20,0
"9264",781,2018-05-21,0
"9265",781,2018-05-22,0
"9266",781,2018-05-23,0
"9267",781,2018-05-24,0
"9268",781,2018-05-25,0
"9269",781,2018-05-26,0
"9270",781,2018-05-27,0
"9271",781,2018-05-28,0
"9272",781,2018-05-29,0
"9273",781,2018-05-30,0
"9274",781,2018-05-31,0
"9275",781,2018-06-01,0
"9276",781,2018-06-02,0
"9277",781,2018-06-03,0
"9278",782,2018-04-01,0
"9279",782,2018-04-02,0
"9280",782,2018-04-03,0
"9281",782,2018-04-04,0
"9282",782,2018-04-05,0
"9283",782,2018-04-06,0
"9284",782,2018-04-07,0
"9285",782,2018-04-08,0
"9286",782,2018-04-09,0
"9287",782,2018-04-10,0
"9288",782,2018-04-11,0
"9289",782,2018-04-12,0
"9290",782,2018-04-13,0
"9291",782,2018-04-14,0
"9292",782,2018-04-15,0
"9293",782,2018-04-16,0
"9294",782,2018-04-17,0
"9295",782,2018-04-18,0
"9296",782,2018-04-19,0
"9297",782,2018-04-20,0
"9298",782,2018-04-21,0
"9299",782,2018-04-22,0
"9300",782,2018-04-23,0
"9301",782,2018-04-24,0
"9302",782,2018-04-25,0
"9303",782,2018-04-26,0
"9304",782,2018-04-27,0
"9305",782,2018-04-28,0
"9306",782,2018-04-29,0
"9307",782,2018-04-30,0
"9308",782,2018-05-01,0
"9309",782,2018-05-03,0
"9310",782,2018-05-04,0
"9311",782,2018-05-05,0
"9312",782,2018-05-06,0
"9313",782,2018-05-07,0
"9314",782,2018-05-08,0
"9315",782,2018-05-09,0
"9316",782,2018-05-11,0
"9317",782,2018-05-12,0
"9318",782,2018-05-13,0
"9319",782,2018-05-14,0
"9320",782,2018-05-15,0
"9321",782,2018-05-16,0
"9322",782,2018-05-18,0
"9323",782,2018-05-19,0
"9324",782,2018-05-20,0
"9325",782,2018-05-21,0
"9326",782,2018-05-22,0
"9327",782,2018-05-23,0
"9328",782,2018-05-24,0
"9329",782,2018-05-25,0
"9330",782,2018-05-26,0
"9331",782,2018-05-27,0
"9332",782,2018-05-28,0
"9333",782,2018-05-29,0
"9334",782,2018-05-30,0
"9335",782,2018-05-31,0
"9336",782,2018-06-01,0
"9337",782,2018-06-02,0
"9338",782,2018-06-03,0
"9339",782,2018-06-04,0
"9340",783,2018-04-01,0
"9341",783,2018-04-02,0
"9342",783,2018-04-03,0
"9343",783,2018-04-04,0
"9344",783,2018-04-05,0
"9345",783,2018-04-06,0
"9346",783,2018-04-07,0
"9347",783,2018-04-08,0
"9348",783,2018-04-09,0
"9349",783,2018-04-11,0
"9350",783,2018-04-12,0
"9351",783,2018-04-13,0
"9352",783,2018-04-14,0
"9353",783,2018-04-15,0
"9354",783,2018-04-16,0
"9355",783,2018-04-17,0
"9356",783,2018-04-18,0
"9357",783,2018-04-19,0
"9358",783,2018-04-20,0
"9359",783,2018-04-21,0
"9360",783,2018-04-22,0
"9361",783,2018-04-23,0
"9362",783,2018-04-24,0
"9363",783,2018-04-25,0
"9364",783,2018-04-26,0
"9365",783,2018-04-27,0
"9366",783,2018-04-28,0
"9367",783,2018-04-29,0
"9368",783,2018-04-30,0
"9369",783,2018-05-01,0
"9370",783,2018-05-02,0
"9371",783,2018-05-03,0
"9372",783,2018-05-04,0
"9373",783,2018-05-05,0
"9374",783,2018-05-06,0
"9375",783,2018-05-07,0
"9376",783,2018-05-08,0
"9377",783,2018-05-09,0
"9378",783,2018-05-10,0
"9379",783,2018-05-11,0
"9380",783,2018-05-12,0
"9381",783,2018-05-13,0
"9382",783,2018-05-14,0
"9383",783,2018-05-15,0
"9384",783,2018-05-16,0
"9385",783,2018-05-17,0
"9386",783,2018-05-18,0
"9387",783,2018-05-19,0
"9388",783,2018-05-20,0
"9389",783,2018-05-21,0
"9390",783,2018-05-22,0
"9391",783,2018-05-23,0
"9392",783,2018-05-24,0
"9393",783,2018-05-25,0
"9394",783,2018-05-26,0
"9395",783,2018-05-27,0
"9396",783,2018-05-28,0
"9397",783,2018-05-29,0
"9398",783,2018-05-30,0
"9399",783,2018-05-31,0
"9400",783,2018-06-01,0
"9401",783,2018-06-02,0
"9402",783,2018-06-03,0
"9403",783,2018-06-04,0
"9404",784,2018-04-01,0
"9405",784,2018-04-02,0
"9406",784,2018-04-03,0
"9407",784,2018-04-04,0
"9408",784,2018-04-05,0
"9409",784,2018-04-06,0
"9410",784,2018-04-08,1
"9411",784,2018-04-09,0
"9412",784,2018-04-10,0
"9413",784,2018-04-11,0
"9414",784,2018-04-12,0
"9415",784,2018-04-13,0
"9416",784,2018-04-14,0
"9417",784,2018-04-15,0
"9418",784,2018-04-16,0
"9419",784,2018-04-17,0
"9420",784,2018-04-18,0
"9421",784,2018-04-19,0
"9422",784,2018-04-20,0
"9423",784,2018-04-21,0
"9424",784,2018-04-23,0
"9425",784,2018-04-24,1
"9426",784,2018-04-25,1
"9427",784,2018-04-26,0
"9428",784,2018-04-27,0
"9429",784,2018-04-28,0
"9430",784,2018-04-29,0
"9431",784,2018-04-30,0
"9432",784,2018-05-01,0
"9433",784,2018-05-02,0
"9434",784,2018-05-03,0
"9435",784,2018-05-04,0
"9436",784,2018-05-05,0
"9437",784,2018-05-07,0
"9438",784,2018-05-08,0
"9439",784,2018-05-10,0
"9440",784,2018-05-11,0
"9441",784,2018-05-12,0
"9442",784,2018-05-13,0
"9443",784,2018-05-14,0
"9444",784,2018-05-15,0
"9445",784,2018-05-16,0
"9446",784,2018-05-18,0
"9447",784,2018-05-19,0
"9448",784,2018-05-21,0
"9449",784,2018-05-22,0
"9450",784,2018-05-23,0
"9451",784,2018-05-24,0
"9452",784,2018-05-25,0
"9453",784,2018-05-26,0
"9454",784,2018-05-27,0
"9455",784,2018-05-28,0
"9456",784,2018-05-29,0
"9457",784,2018-05-30,0
"9458",784,2018-05-31,0
"9459",784,2018-06-01,0
"9460",784,2018-06-02,0
"9461",784,2018-06-03,0
"9462",784,2018-06-04,0
"9463",785,2018-04-01,0
"9464",785,2018-04-04,0
"9465",785,2018-04-05,0
"9466",785,2018-04-06,0
"9467",785,2018-04-08,1
"9468",785,2018-04-09,1
"9469",785,2018-04-10,0
"9470",785,2018-04-11,0
"9471",785,2018-04-12,0
"9472",785,2018-04-13,1
"9473",785,2018-04-14,0
"9474",785,2018-04-15,0
"9475",785,2018-04-16,2
"9476",785,2018-04-17,2
"9477",785,2018-04-19,1
"9478",785,2018-04-20,1
"9479",785,2018-04-21,1
"9480",785,2018-04-22,0
"9481",785,2018-04-23,1
"9482",785,2018-04-25,0
"9483",785,2018-04-26,2
"9484",785,2018-04-27,0
"9485",785,2018-04-28,2
"9486",785,2018-04-29,1
"9487",785,2018-04-30,0
"9488",785,2018-05-01,1
"9489",785,2018-05-02,1
"9490",785,2018-05-03,2
"9491",785,2018-05-04,3
"9492",785,2018-05-05,0
"9493",785,2018-05-07,0
"9494",785,2018-05-08,1
"9495",785,2018-05-09,0
"9496",785,2018-05-10,1
"9497",785,2018-05-11,1
"9498",785,2018-05-12,0
"9499",785,2018-05-13,1
"9500",785,2018-05-14,1
"9501",785,2018-05-15,2
"9502",785,2018-05-16,0
"9503",785,2018-05-17,0
"9504",785,2018-05-18,1
"9505",785,2018-05-19,0
"9506",785,2018-05-21,0
"9507",785,2018-05-22,2
"9508",785,2018-05-23,1
"9509",785,2018-05-24,0
"9510",785,2018-05-25,1
"9511",785,2018-05-26,2
"9512",785,2018-05-27,1
"9513",785,2018-05-28,0
"9514",785,2018-05-29,0
"9515",785,2018-05-31,1
"9516",785,2018-06-01,2
"9517",785,2018-06-02,0
"9518",785,2018-06-03,1
"9519",785,2018-06-04,0
"9520",786,2018-04-01,0
"9521",786,2018-04-02,0
"9522",786,2018-04-03,0
"9523",786,2018-04-04,0
"9524",786,2018-04-05,0
"9525",786,2018-04-06,0
"9526",786,2018-04-07,0
"9527",786,2018-04-08,0
"9528",786,2018-04-09,0
"9529",786,2018-04-10,0
"9530",786,2018-04-11,0
"9531",786,2018-04-12,0
"9532",786,2018-04-13,0
"9533",786,2018-04-14,0
"9534",786,2018-04-15,0
"9535",786,2018-04-16,0
"9536",786,2018-04-17,0
"9537",786,2018-04-18,0
"9538",786,2018-04-19,0
"9539",786,2018-04-20,0
"9540",786,2018-04-21,0
"9541",786,2018-04-22,0
"9542",786,2018-04-23,0
"9543",786,2018-04-24,0
"9544",786,2018-04-25,0
"9545",786,2018-04-26,0
"9546",786,2018-04-27,0
"9547",786,2018-04-28,0
"9548",786,2018-04-29,0
"9549",786,2018-04-30,0
"9550",786,2018-05-01,0
"9551",786,2018-05-02,0
"9552",786,2018-05-03,0
"9553",786,2018-05-04,0
"9554",786,2018-05-05,0
"9555",786,2018-05-06,0
"9556",786,2018-05-07,0
"9557",786,2018-05-08,0
"9558",786,2018-05-09,0
"9559",786,2018-05-10,0
"9560",786,2018-05-11,0
"9561",786,2018-05-12,0
"9562",786,2018-05-13,0
"9563",786,2018-05-14,0
"9564",786,2018-05-15,0
"9565",786,2018-05-16,0
"9566",786,2018-05-17,0
"9567",786,2018-05-18,0
"9568",786,2018-05-19,0
"9569",786,2018-05-20,0
"9570",786,2018-05-21,0
"9571",786,2018-05-22,0
"9572",786,2018-05-23,0
"9573",786,2018-05-24,0
"9574",786,2018-05-25,0
"9575",786,2018-05-26,0
"9576",786,2018-05-27,0
"9577",786,2018-05-28,0
"9578",786,2018-05-29,0
"9579",786,2018-05-30,0
"9580",786,2018-05-31,0
"9581",786,2018-06-01,0
"9582",786,2018-06-02,0
"9583",786,2018-06-03,0
"9584",786,2018-06-04,0
"9585",787,2018-04-01,0
"9586",787,2018-04-02,0
"9587",787,2018-04-03,0
"9588",787,2018-04-04,0
"9589",787,2018-04-05,0
"9590",787,2018-04-06,0
"9591",787,2018-04-07,0
"9592",787,2018-04-08,0
"9593",787,2018-04-09,0
"9594",787,2018-04-10,0
"9595",787,2018-04-11,0
"9596",787,2018-04-12,0
"9597",787,2018-04-13,0
"9598",787,2018-04-15,0
"9599",787,2018-04-16,0
"9600",787,2018-04-17,0
"9601",787,2018-04-18,0
"9602",787,2018-04-19,0
"9603",787,2018-04-20,0
"9604",787,2018-04-21,0
"9605",787,2018-04-23,0
"9606",787,2018-04-25,0
"9607",787,2018-04-26,0
"9608",787,2018-04-27,0
"9609",787,2018-04-28,0
"9610",787,2018-04-29,0
"9611",787,2018-04-30,0
"9612",787,2018-05-01,0
"9613",787,2018-05-02,0
"9614",787,2018-05-04,0
"9615",787,2018-05-05,0
"9616",787,2018-05-06,0
"9617",787,2018-05-07,0
"9618",787,2018-05-08,0
"9619",787,2018-05-10,0
"9620",787,2018-05-11,0
"9621",787,2018-05-12,0
"9622",787,2018-05-13,0
"9623",787,2018-05-14,0
"9624",787,2018-05-15,0
"9625",787,2018-05-16,0
"9626",787,2018-05-17,0
"9627",787,2018-05-18,0
"9628",787,2018-05-19,0
"9629",787,2018-05-20,0
"9630",787,2018-05-21,0
"9631",787,2018-05-22,0
"9632",787,2018-05-23,0
"9633",787,2018-05-24,0
"9634",787,2018-05-25,0
"9635",787,2018-05-26,0
"9636",787,2018-05-27,0
"9637",787,2018-05-28,0
"9638",787,2018-05-29,0
"9639",787,2018-05-30,0
"9640",787,2018-05-31,0
"9641",787,2018-06-01,0
"9642",787,2018-06-02,0
"9643",787,2018-06-03,0
"9644",787,2018-06-04,0
"9645",788,2018-04-01,1
"9646",788,2018-04-02,1
"9647",788,2018-04-03,1
"9648",788,2018-04-04,1
"9649",788,2018-04-05,0
"9650",788,2018-04-06,0
"9651",788,2018-04-09,2
"9652",788,2018-04-11,0
"9653",788,2018-04-13,0
"9654",788,2018-04-14,0
"9655",788,2018-04-16,1
"9656",788,2018-04-17,0
"9657",788,2018-04-18,2
"9658",788,2018-04-19,1
"9659",788,2018-04-20,0
"9660",788,2018-04-21,2
"9661",788,2018-04-22,3
"9662",788,2018-04-24,0
"9663",788,2018-04-25,0
"9664",788,2018-04-26,0
"9665",788,2018-04-27,0
"9666",788,2018-04-28,0
"9667",788,2018-04-29,0
"9668",788,2018-04-30,0
"9669",788,2018-05-01,3
"9670",788,2018-05-02,1
"9671",788,2018-05-04,0
"9672",788,2018-05-05,0
"9673",788,2018-05-06,0
"9674",788,2018-05-07,0
"9675",788,2018-05-08,0
"9676",788,2018-05-09,0
"9677",788,2018-05-10,0
"9678",788,2018-05-11,1
"9679",788,2018-05-12,0
"9680",788,2018-05-13,0
"9681",788,2018-05-14,0
"9682",788,2018-05-15,0
"9683",788,2018-05-16,0
"9684",788,2018-05-17,0
"9685",788,2018-05-18,0
"9686",788,2018-05-19,0
"9687",788,2018-05-20,0
"9688",788,2018-05-21,0
"9689",788,2018-05-22,0
"9690",788,2018-05-23,0
"9691",788,2018-05-24,0
"9692",788,2018-05-25,0
"9693",788,2018-05-26,0
"9694",788,2018-05-27,0
"9695",788,2018-05-28,0
"9696",788,2018-05-29,0
"9697",788,2018-05-30,0
"9698",788,2018-06-01,0
"9699",788,2018-06-02,0
"9700",788,2018-06-03,0
"9701",788,2018-06-04,0
"9702",789,2018-04-01,0
"9703",789,2018-04-02,0
"9704",789,2018-04-03,0
"9705",789,2018-04-04,0
"9706",789,2018-04-05,0
"9707",789,2018-04-06,0
"9708",789,2018-04-07,0
"9709",789,2018-04-08,0
"9710",789,2018-04-09,0
"9711",789,2018-04-10,0
"9712",789,2018-04-11,0
"9713",789,2018-04-12,0
"9714",789,2018-04-13,0
"9715",789,2018-04-14,0
"9716",789,2018-04-15,0
"9717",789,2018-04-16,0
"9718",789,2018-04-17,0
"9719",789,2018-04-18,0
"9720",789,2018-04-19,0
"9721",789,2018-04-20,0
"9722",789,2018-04-21,0
"9723",789,2018-04-22,0
"9724",789,2018-04-23,0
"9725",789,2018-04-24,0
"9726",789,2018-04-25,0
"9727",789,2018-04-26,0
"9728",789,2018-04-27,0
"9729",789,2018-04-28,0
"9730",789,2018-04-29,0
"9731",789,2018-04-30,0
"9732",789,2018-05-01,0
"9733",789,2018-05-02,0
"9734",789,2018-05-03,0
"9735",789,2018-05-04,0
"9736",789,2018-05-05,0
"9737",789,2018-05-06,0
"9738",789,2018-05-07,0
"9739",789,2018-05-09,0
"9740",789,2018-05-10,0
"9741",789,2018-05-11,0
"9742",789,2018-05-12,0
"9743",789,2018-05-13,0
"9744",789,2018-05-14,0
"9745",789,2018-05-15,0
"9746",789,2018-05-16,0
"9747",789,2018-05-17,0
"9748",789,2018-05-18,0
"9749",789,2018-05-19,0
"9750",789,2018-05-20,0
"9751",789,2018-05-21,0
"9752",789,2018-05-22,0
"9753",789,2018-05-23,0
"9754",789,2018-05-24,0
"9755",789,2018-05-25,0
"9756",789,2018-05-26,0
"9757",789,2018-05-27,0
"9758",789,2018-05-28,0
"9759",789,2018-05-29,0
"9760",789,2018-05-30,0
"9761",789,2018-05-31,0
"9762",789,2018-06-01,0
"9763",789,2018-06-02,0
"9764",789,2018-06-03,0
"9765",789,2018-06-04,0
"9766",790,2018-04-01,1
"9767",790,2018-04-02,2
"9768",790,2018-04-03,2
"9769",790,2018-04-04,2
"9770",790,2018-04-05,2
"9771",790,2018-04-06,2
"9772",790,2018-04-07,2
"9773",790,2018-04-08,2
"9774",790,2018-04-09,2
"9775",790,2018-04-10,1
"9776",790,2018-04-11,1
"9777",790,2018-04-12,1
"9778",790,2018-04-13,1
"9779",790,2018-04-14,1
"9780",790,2018-04-16,1
"9781",790,2018-04-17,0
"9782",790,2018-04-18,0
"9783",790,2018-04-19,1
"9784",790,2018-04-20,1
"9785",790,2018-04-22,0
"9786",790,2018-04-23,0
"9787",790,2018-04-24,1
"9788",790,2018-04-25,1
"9789",790,2018-04-26,2
"9790",790,2018-04-27,2
"9791",790,2018-04-28,2
"9792",790,2018-04-29,2
"9793",790,2018-04-30,2
"9794",790,2018-05-01,2
"9795",790,2018-05-02,2
"9796",790,2018-05-03,1
"9797",790,2018-05-04,1
"9798",790,2018-05-05,0
"9799",790,2018-05-06,0
"9800",790,2018-05-07,1
"9801",790,2018-05-08,1
"9802",790,2018-05-09,0
"9803",790,2018-05-10,0
"9804",790,2018-05-11,0
"9805",790,2018-05-12,0
"9806",790,2018-05-13,0
"9807",790,2018-05-14,0
"9808",790,2018-05-15,0
"9809",790,2018-05-17,0
"9810",790,2018-05-18,2
"9811",790,2018-05-21,0
"9812",790,2018-05-22,0
"9813",790,2018-05-23,0
"9814",790,2018-05-24,2
"9815",790,2018-05-25,1
"9816",790,2018-05-26,1
"9817",790,2018-05-27,1
"9818",790,2018-05-28,1
"9819",790,2018-05-29,0
"9820",790,2018-05-30,2
"9821",790,2018-05-31,2
"9822",790,2018-06-01,0
"9823",790,2018-06-02,0
"9824",790,2018-06-03,0
"9825",790,2018-06-04,0
"9826",791,2018-04-01,0
"9827",791,2018-04-02,0
"9828",791,2018-04-03,0
"9829",791,2018-04-05,0
"9830",791,2018-04-06,0
"9831",791,2018-04-07,0
"9832",791,2018-04-08,0
"9833",791,2018-04-09,0
"9834",791,2018-04-10,0
"9835",791,2018-04-11,0
"9836",791,2018-04-12,0
"9837",791,2018-04-13,0
"9838",791,2018-04-15,0
"9839",791,2018-04-16,0
"9840",791,2018-04-17,0
"9841",791,2018-04-19,0
"9842",791,2018-04-21,0
"9843",791,2018-04-22,0
"9844",791,2018-04-23,0
"9845",791,2018-04-24,0
"9846",791,2018-04-25,0
"9847",791,2018-04-26,0
"9848",791,2018-04-27,0
"9849",791,2018-04-28,0
"9850",791,2018-04-29,0
"9851",791,2018-04-30,0
"9852",791,2018-05-01,0
"9853",791,2018-05-02,0
"9854",791,2018-05-03,0
"9855",791,2018-05-04,0
"9856",791,2018-05-05,0
"9857",791,2018-05-07,0
"9858",791,2018-05-08,0
"9859",791,2018-05-09,0
"9860",791,2018-05-10,0
"9861",791,2018-05-11,0
"9862",791,2018-05-12,0
"9863",791,2018-05-13,0
"9864",791,2018-05-14,0
"9865",791,2018-05-15,0
"9866",791,2018-05-16,0
"9867",791,2018-05-17,0
"9868",791,2018-05-18,0
"9869",791,2018-05-19,0
"9870",791,2018-05-20,0
"9871",791,2018-05-21,0
"9872",791,2018-05-22,0
"9873",791,2018-05-23,0
"9874",791,2018-05-24,0
"9875",791,2018-05-25,0
"9876",791,2018-05-26,0
"9877",791,2018-05-27,0
"9878",791,2018-05-28,0
"9879",791,2018-05-29,0
"9880",791,2018-05-30,0
"9881",791,2018-05-31,0
"9882",791,2018-06-01,0
"9883",791,2018-06-02,0
"9884",791,2018-06-03,0
"9885",791,2018-06-04,0
"9886",792,2018-04-02,0
"9887",792,2018-04-03,0
"9888",792,2018-04-04,0
"9889",792,2018-04-05,0
"9890",792,2018-04-06,0
"9891",792,2018-04-07,0
"9892",792,2018-04-08,0
"9893",792,2018-04-09,0
"9894",792,2018-04-10,0
"9895",792,2018-04-11,0
"9896",792,2018-04-12,0
"9897",792,2018-04-13,0
"9898",792,2018-04-14,0
"9899",792,2018-04-15,0
"9900",792,2018-04-16,0
"9901",792,2018-04-17,0
"9902",792,2018-04-18,0
"9903",792,2018-04-19,0
"9904",792,2018-04-20,0
"9905",792,2018-04-21,0
"9906",792,2018-04-22,0
"9907",792,2018-04-23,0
"9908",792,2018-04-24,0
"9909",792,2018-04-25,0
"9910",792,2018-04-27,0
"9911",792,2018-04-28,0
"9912",792,2018-04-29,0
"9913",792,2018-04-30,0
"9914",792,2018-05-01,0
"9915",792,2018-05-02,0
"9916",792,2018-05-03,0
"9917",792,2018-05-04,0
"9918",792,2018-05-05,0
"9919",792,2018-05-06,0
"9920",792,2018-05-07,0
"9921",792,2018-05-08,0
"9922",792,2018-05-09,0
"9923",792,2018-05-10,0
"9924",792,2018-05-11,0
"9925",792,2018-05-12,0
"9926",792,2018-05-13,0
"9927",792,2018-05-14,0
"9928",792,2018-05-15,0
"9929",792,2018-05-16,0
"9930",792,2018-05-17,0
"9931",792,2018-05-18,0
"9932",792,2018-05-19,0
"9933",792,2018-05-20,0
"9934",792,2018-05-21,0
"9935",792,2018-05-22,0
"9936",792,2018-05-23,0
"9937",792,2018-05-24,0
"9938",792,2018-05-25,0
"9939",792,2018-05-26,0
"9940",792,2018-05-27,0
"9941",792,2018-05-28,0
"9942",792,2018-05-29,0
"9943",792,2018-05-30,0
"9944",792,2018-05-31,2
"9945",792,2018-06-01,0
"9946",792,2018-06-02,0
"9947",792,2018-06-03,0
"9948",793,2018-04-01,0
"9949",793,2018-04-02,0
"9950",793,2018-04-03,0
"9951",793,2018-04-04,0
"9952",793,2018-04-05,0
"9953",793,2018-04-06,0
"9954",793,2018-04-07,0
"9955",793,2018-04-08,0
"9956",793,2018-04-09,0
"9957",793,2018-04-10,0
"9958",793,2018-04-12,0
"9959",793,2018-04-13,0
"9960",793,2018-04-14,0
"9961",793,2018-04-15,0
"9962",793,2018-04-16,0
"9963",793,2018-04-17,0
"9964",793,2018-04-18,0
"9965",793,2018-04-19,0
"9966",793,2018-04-20,0
"9967",793,2018-04-21,0
"9968",793,2018-04-22,0
"9969",793,2018-04-23,0
"9970",793,2018-04-24,0
"9971",793,2018-04-25,0
"9972",793,2018-04-26,0
"9973",793,2018-04-27,0
"9974",793,2018-04-28,0
"9975",793,2018-04-29,0
"9976",793,2018-04-30,0
"9977",793,2018-05-01,0
"9978",793,2018-05-02,0
"9979",793,2018-05-03,0
"9980",793,2018-05-04,0
"9981",793,2018-05-05,0
"9982",793,2018-05-06,0
"9983",793,2018-05-07,0
"9984",793,2018-05-08,0
"9985",793,2018-05-09,0
"9986",793,2018-05-10,0
"9987",793,2018-05-11,0
"9988",793,2018-05-12,0
"9989",793,2018-05-13,0
"9990",793,2018-05-14,0
"9991",793,2018-05-15,0
"9992",793,2018-05-17,0
"9993",793,2018-05-18,0
"9994",793,2018-05-19,0
"9995",793,2018-05-20,0
"9996",793,2018-05-21,0
"9997",793,2018-05-22,0
"9998",793,2018-05-23,0
"9999",793,2018-05-25,0
"10000",793,2018-05-26,0
"10001",793,2018-05-27,0
"10002",793,2018-05-28,0
"10003",793,2018-05-29,0
"10004",793,2018-05-30,0
"10005",793,2018-05-31,0
"10006",793,2018-06-01,0
"10007",793,2018-06-02,0
"10008",793,2018-06-03,0
"10009",793,2018-06-04,0
"10010",794,2018-04-01,0
"10011",794,2018-04-02,0
"10012",794,2018-04-03,0
"10013",794,2018-04-04,0
"10014",794,2018-04-05,0
"10015",794,2018-04-06,0
"10016",794,2018-04-07,0
"10017",794,2018-04-08,0
"10018",794,2018-04-09,0
"10019",794,2018-04-11,0
"10020",794,2018-04-12,0
"10021",794,2018-04-13,0
"10022",794,2018-04-14,0
"10023",794,2018-04-15,0
"10024",794,2018-04-16,0
"10025",794,2018-04-17,0
"10026",794,2018-04-18,0
"10027",794,2018-04-19,0
"10028",794,2018-04-20,0
"10029",794,2018-04-21,0
"10030",794,2018-04-22,0
"10031",794,2018-04-23,0
"10032",794,2018-04-24,0
"10033",794,2018-04-25,0
"10034",794,2018-04-26,0
"10035",794,2018-04-27,0
"10036",794,2018-04-28,0
"10037",794,2018-04-29,0
"10038",794,2018-04-30,0
"10039",794,2018-05-01,0
"10040",794,2018-05-02,0
"10041",794,2018-05-03,0
"10042",794,2018-05-04,0
"10043",794,2018-05-05,0
"10044",794,2018-05-06,0
"10045",794,2018-05-07,0
"10046",794,2018-05-08,0
"10047",794,2018-05-09,0
"10048",794,2018-05-10,0
"10049",794,2018-05-11,0
"10050",794,2018-05-12,0
"10051",794,2018-05-13,0
"10052",794,2018-05-14,0
"10053",794,2018-05-15,0
"10054",794,2018-05-16,0
"10055",794,2018-05-17,0
"10056",794,2018-05-18,0
"10057",794,2018-05-19,0
"10058",794,2018-05-21,0
"10059",794,2018-05-22,0
"10060",794,2018-05-23,0
"10061",794,2018-05-24,0
"10062",794,2018-05-26,0
"10063",794,2018-05-27,0
"10064",794,2018-05-28,0
"10065",794,2018-05-29,0
"10066",794,2018-05-30,0
"10067",794,2018-05-31,0
"10068",794,2018-06-01,0
"10069",794,2018-06-03,0
"10070",794,2018-06-04,0
"10071",795,2018-04-01,0
"10072",795,2018-04-02,0
"10073",795,2018-04-03,0
"10074",795,2018-04-04,0
"10075",795,2018-04-05,0
"10076",795,2018-04-06,0
"10077",795,2018-04-07,0
"10078",795,2018-04-08,0
"10079",795,2018-04-09,0
"10080",795,2018-04-10,0
"10081",795,2018-04-11,0
"10082",795,2018-04-12,0
"10083",795,2018-04-13,0
"10084",795,2018-04-14,0
"10085",795,2018-04-15,0
"10086",795,2018-04-16,0
"10087",795,2018-04-17,0
"10088",795,2018-04-18,0
"10089",795,2018-04-19,0
