"","id","code","family_id","results","special_challenge_options","challenge_start_date","challenge_end_date","created_date","updated_date","status"
"56",60,"S03",65,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"57",62,"S03",1774,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"58",64,"S03",168,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"59",65,"S03",351,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"60",67,"S03",370,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"61",68,"S03",548,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"62",69,"S03",400,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"63",72,"S03",240,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"64",73,"S03",186,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"65",75,"S03",198,"FAILED",NA,2017-05-08,2017-08-08,2017-05-15 15:00:03,2017-05-08 15:00:03,NA
"66",55,"S04",231,"FAILED",NA,2017-05-07,2017-08-07,2017-05-18 15:00:03,2017-05-07 15:00:03,NA
"67",89,"S03",168,"AVAILABLE",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-05-15 15:00:03,NA
"68",29,"S04",543,"FAILED",NA,2017-04-15,2017-07-15,2017-06-02 15:00:03,2017-04-15 15:00:27,NA
"69",80,"S03",1770,"FAILED",NA,2017-05-15,2017-08-15,2017-06-12 15:00:03,2017-05-15 15:00:03,NA
"70",90,"S03",351,"FAILED",NA,2017-05-15,2017-08-15,2017-06-12 15:00:03,2017-05-15 15:00:03,NA
"71",37,"S04",322,"FAILED",NA,2017-04-28,2017-07-28,2017-06-14 15:00:04,2017-04-28 15:00:03,NA
"72",71,"S03",505,"FAILED",NA,2017-05-08,2017-08-08,2017-06-26 15:00:03,2017-05-08 15:00:03,NA
"73",88,"S03",132,"FAILED",NA,2017-05-15,2017-08-15,2017-06-26 15:00:03,2017-05-15 15:00:03,NA
"74",40,"S04",422,"FAILED",NA,2017-05-01,2017-08-01,2017-06-29 15:00:02,2017-05-01 15:00:02,NA
"75",9,"S03",76,"SUCCESS",NA,2017-04-10,2017-07-10,2017-07-11 15:00:07,2017-04-11 15:37:37,NA
"76",10,"S03",89,"SUCCESS",NA,2017-04-10,2017-07-10,2017-07-11 15:00:07,2017-04-11 15:37:37,NA
"77",20,"S03",97,"SUCCESS",NA,2017-04-10,2017-07-10,2017-07-11 15:00:07,2017-04-11 15:37:37,NA
"78",22,"S03",386,"SUCCESS",NA,2017-04-10,2017-07-10,2017-07-11 15:00:07,2017-04-11 15:37:37,NA
"79",302,"S02",123,"SUCCESS","293",2017-10-02,NA,2017-10-02 09:38:52,2017-10-16 15:00:03,"-"
"80",303,"S02",51,"SUCCESS","288",2017-10-02,NA,2017-10-02 09:38:52,2017-10-20 15:00:02,"-"
"81",15,"S03",155,"FAILED",NA,2017-04-10,2017-07-10,2017-04-11 15:37:37,2017-10-23 15:00:03,NA
"82",8,"S03",39,"FAILED",NA,2017-04-10,2017-07-10,2017-04-11 15:37:37,2017-10-26 15:00:03,NA
"83",84,"S03",88,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-11-06 15:00:02,NA
"84",70,"S03",456,"FAILED",NA,2017-05-08,2017-08-08,2017-05-08 15:00:03,2017-11-27 15:00:03,NA
"85",298,"S02",1798,"SUCCESS","286",2017-09-19,NA,2017-09-19 15:22:40,2017-12-01 15:00:03,NA
"86",272,"S04",282,"SUCCESS",NA,2017-09-05,2017-12-05,2017-09-05 15:00:03,2017-12-06 15:00:03,"-"
"87",74,"S03",235,"FAILED",NA,2017-05-08,2017-08-08,2017-05-08 15:00:03,2018-01-01 15:00:03,NA
"88",81,"S03",1767,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2018-01-08 15:00:03,NA
"89",57,"S03",537,"SUCCESS",NA,2017-05-08,2017-08-08,2017-05-08 15:00:03,2018-01-10 15:00:03,NA
"90",24,"S03",526,"SUCCESS",NA,2017-04-10,2017-07-10,2017-07-11 15:00:07,2017-04-11 15:37:37,NA
"91",27,"S03",250,"SUCCESS",NA,2017-04-10,2017-07-10,2017-07-11 15:00:07,2017-04-11 15:37:37,NA
"92",31,"S04",421,"SUCCESS",NA,2017-04-16,2017-07-16,2017-07-17 15:00:06,2017-04-16 15:00:03,NA
"93",85,"S03",65,"SUCCESS",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-08-16 15:00:03,NA
"94",86,"S03",24,"SUCCESS",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-08-16 15:00:03,NA
"95",91,"S03",370,"SUCCESS",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-08-16 15:00:03,NA
"96",95,"S03",400,"SUCCESS",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-08-16 15:00:03,NA
"97",38,"S04",31,"FAILED",NA,2017-04-28,2017-07-28,2017-04-28 15:00:03,2017-08-18 15:00:03,NA
"98",63,"S03",156,"FAILED",NA,2017-05-08,2017-08-08,2017-05-08 15:00:03,2017-08-21 15:00:03,NA
"99",82,"S03",1763,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-08-28 15:00:03,NA
"100",83,"S03",57,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-09-04 15:00:02,NA
"101",97,"S03",247,"AVAILABLE",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-05-15 15:00:03,NA
"102",103,"S03",284,"AVAILABLE",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-05-15 15:00:03,NA
"103",275,"S01",561,"SUCCESS",NA,NA,NA,2017-05-16 16:06:12,2017-05-16 16:06:12,NA
"104",274,"S01",561,"FAILED",NA,NA,NA,2017-05-09 15:31:25,2017-05-16 16:08:11,NA
"105",79,"S04",51,"FAILED",NA,2017-05-13,2017-08-13,2017-05-17 15:00:03,2017-05-13 15:00:02,NA
"106",113,"S04",231,"FAILED",NA,2017-05-24,2017-08-24,2017-05-26 15:00:02,2017-05-24 15:00:03,NA
"107",96,"S03",426,"FAILED",NA,2017-05-15,2017-08-15,2017-06-12 15:00:03,2017-05-15 15:00:03,NA
"108",98,"S03",240,"FAILED",NA,2017-05-15,2017-08-15,2017-06-12 15:00:03,2017-05-15 15:00:03,NA
"109",102,"S03",244,"FAILED",NA,2017-05-15,2017-08-15,2017-06-12 15:00:03,2017-05-15 15:00:03,NA
"110",104,"S03",300,"FAILED",NA,2017-05-15,2017-08-15,2017-06-12 15:00:03,2017-05-15 15:00:03,NA
"111",121,"S03",87,"AVAILABLE",NA,2017-06-12,2017-09-12,2017-06-12 15:00:03,2017-06-12 15:00:03,NA
"112",138,"S03",211,"AVAILABLE",NA,2017-06-12,2017-09-12,2017-06-12 15:00:03,2017-06-12 15:00:03,NA
"113",111,"S04",51,"FAILED",NA,2017-05-19,2017-08-19,2017-06-17 15:00:02,2017-05-19 15:00:02,NA
"114",147,"S04",113,"AVAILABLE",NA,2017-06-24,2017-09-24,2017-06-24 15:00:03,2017-06-24 15:00:03,NA
"115",146,"S04",51,"FAILED",NA,2017-06-21,2017-09-21,2017-06-24 15:00:03,2017-06-21 15:00:03,NA
"116",118,"S04",33,"FAILED",NA,2017-06-04,2017-09-04,2017-06-25 15:00:03,2017-06-04 15:00:02,NA
"117",120,"S03",1770,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"118",122,"S03",29,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"119",124,"S03",116,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"120",126,"S03",123,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"121",127,"S03",126,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"122",129,"S03",181,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"123",131,"S03",555,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"124",133,"S03",553,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"125",134,"S03",326,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"126",135,"S03",462,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"127",136,"S03",426,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"128",137,"S03",240,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"129",139,"S03",244,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"130",141,"S03",190,"FAILED",NA,2017-06-12,2017-09-12,2017-06-26 15:00:03,2017-06-12 15:00:03,NA
"131",157,"S03",126,"AVAILABLE",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-06-26 15:00:03,NA
"132",165,"S03",326,"AVAILABLE",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-06-26 15:00:03,NA
"133",140,"S03",300,"FAILED",NA,2017-06-12,2017-09-12,2017-07-17 15:38:35,2017-06-12 15:00:03,NA
"134",156,"S03",135,"FAILED",NA,2017-06-26,2017-09-26,2017-07-17 15:38:35,2017-06-26 15:00:03,NA
"135",159,"S03",181,"FAILED",NA,2017-06-26,2017-09-26,2017-07-17 15:38:35,2017-06-26 15:00:03,NA
"136",160,"S03",555,"FAILED",NA,2017-06-26,2017-09-26,2017-07-17 15:38:35,2017-06-26 15:00:03,NA
"137",161,"S03",352,"FAILED",NA,2017-06-26,2017-09-26,2017-07-17 15:38:35,2017-06-26 15:00:03,NA
"138",162,"S03",376,"FAILED",NA,2017-06-26,2017-09-26,2017-07-17 15:38:35,2017-06-26 15:00:03,NA
"139",164,"S03",371,"FAILED",NA,2017-06-26,2017-09-26,2017-07-17 15:38:35,2017-06-26 15:00:03,NA
"140",170,"S03",505,"FAILED",NA,2017-06-26,2017-09-26,2017-07-17 15:38:35,2017-06-26 15:00:03,NA
"141",100,"S03",186,"SUCCESS",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-08-16 15:00:03,NA
"142",101,"S03",251,"SUCCESS",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-08-16 15:00:03,NA
"143",115,"S04",419,"SUCCESS",NA,2017-05-27,2017-08-27,2017-05-27 15:00:02,2017-08-28 15:00:03,NA
"144",116,"S04",42,"SUCCESS",NA,2017-05-30,2017-08-30,2017-05-30 15:00:08,2017-08-31 15:00:03,NA
"145",142,"S03",286,"FAILED",NA,2017-06-12,2017-09-12,2017-06-12 15:00:03,2017-09-04 15:00:02,NA
"146",154,"S03",116,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-10-02 15:00:03,NA
"147",183,"S04",35,"SUCCESS",NA,2017-07-02,2017-10-02,2017-07-02 15:00:05,2017-10-03 15:00:02,NA
"148",186,"S04",231,"SUCCESS",NA,2017-07-05,2017-10-05,2017-07-05 15:00:03,2017-10-06 15:00:03,NA
"149",188,"S04",475,"SUCCESS",NA,2017-07-09,2017-10-09,2017-07-09 15:00:02,2017-10-10 15:00:03,NA
"150",94,"S03",313,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-10-23 15:00:03,NA
"151",151,"S03",538,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-10-23 15:00:03,NA
"152",163,"S03",553,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-10-30 15:00:03,NA
"153",173,"S03",240,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-11-17 15:00:03,NA
"154",106,"S03",198,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-11-20 15:00:03,NA
"155",167,"S03",462,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-11-20 15:00:03,NA
"156",168,"S03",494,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-11-27 15:00:03,NA
"157",119,"S04",543,"FAILED",NA,2017-06-06,2017-09-06,2017-06-06 15:00:09,2017-12-02 15:00:03,NA
"158",152,"S03",29,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-12-04 15:00:03,NA
"159",177,"S03",190,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-12-04 15:00:03,NA
"160",92,"S03",394,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-12-25 15:00:02,NA
"161",99,"S03",281,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2018-01-01 15:00:03,NA
"162",105,"S03",189,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2018-01-01 15:00:03,NA
"163",166,"S03",368,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2018-01-01 15:00:03,NA
"164",123,"S03",41,"FAILED",NA,2017-06-12,2017-09-12,2017-06-12 15:00:03,2018-01-08 15:00:03,NA
"165",130,"S03",351,"FAILED",NA,2017-06-12,2017-09-12,2017-06-12 15:00:03,2018-01-15 15:00:03,NA
"166",93,"S03",548,"FAILED",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2018-01-22 15:00:03,NA
"167",174,"S03",244,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2018-01-22 15:00:03,NA
"168",172,"S03",437,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2018-01-29 15:00:03,NA
"169",169,"S03",556,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2018-02-12 15:00:03,NA
"170",132,"S03",382,"FAILED",NA,2017-06-12,2017-09-12,2017-06-12 15:00:03,2018-02-19 15:00:03,NA
"171",125,"S03",95,"FAILED",NA,2017-06-12,2017-09-12,2017-06-12 15:00:03,2018-06-11 15:00:03,NA
"172",153,"S03",30,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2018-06-25 15:00:03,NA
"173",171,"S03",426,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2018-07-02 15:00:03,NA
"174",176,"S03",293,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2018-08-27 15:00:03,NA
"175",13,"S03",176,"SUCCESS",NA,2017-04-10,2017-07-10,2017-07-11 15:00:07,2017-04-11 15:37:37,NA
"176",17,"S03",358,"SUCCESS",NA,2017-04-10,2017-07-10,2017-07-11 15:00:07,2017-04-11 15:37:37,NA
"177",185,"S04",422,"FAILED",NA,2017-07-04,2017-10-04,2017-07-16 15:00:21,2017-07-04 15:00:03,NA
"178",202,"S03",306,"AVAILABLE",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-07-17 15:38:35,NA
"179",203,"S03",324,"AVAILABLE",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-07-17 15:38:35,NA
"180",204,"S03",502,"AVAILABLE",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-07-17 15:38:35,NA
"181",87,"S03",1774,"SUCCESS",NA,2017-05-15,2017-08-15,2017-05-15 15:00:03,2017-08-16 15:00:03,NA
"182",195,"S03",539,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-08-17 15:00:03,NA
"183",193,"S03",1791,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-08-21 15:00:03,NA
"184",199,"S03",352,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-08-21 15:00:03,NA
"185",200,"S03",376,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-08-21 15:00:03,NA
"186",201,"S03",371,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-08-21 15:00:03,NA
"187",206,"S03",467,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-08-21 15:00:03,NA
"188",230,"S03",417,"AVAILABLE",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-21 15:00:03,"-"
"189",182,"S04",51,"FAILED",NA,2017-07-02,2017-10-02,2017-07-02 15:00:05,2017-10-02 09:38:52,NA
"190",181,"S04",33,"SUCCESS",NA,2017-07-01,2017-10-01,2017-07-01 15:00:03,2017-10-02 09:38:52,NA
"191",155,"S03",123,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-10-02 09:38:52,NA
"192",112,"S04",44,"SUCCESS",NA,2017-05-24,2017-08-24,2017-05-24 15:00:03,2017-08-25 15:00:03,NA
"193",205,"S03",505,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-08-28 15:00:03,NA
"194",219,"S03",46,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"195",220,"S03",89,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"196",221,"S03",1791,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"197",222,"S03",1771,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"198",224,"S03",352,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"199",225,"S03",376,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"200",226,"S03",371,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"201",227,"S03",552,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"202",233,"S03",184,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"203",235,"S03",266,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-08-28 15:00:03,"-"
"204",245,"S03",352,"AVAILABLE",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-08-28 15:00:03,"-"
"205",246,"S03",376,"AVAILABLE",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-08-28 15:00:03,"-"
"206",247,"S03",371,"AVAILABLE",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-08-28 15:00:03,"-"
"207",251,"S03",558,"AVAILABLE",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-08-28 15:00:03,"-"
"208",252,"S03",184,"AVAILABLE",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-08-28 15:00:03,"-"
"209",207,"S03",501,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-09-04 15:00:02,NA
"210",240,"S03",1763,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-09-04 15:00:02,"-"
"211",242,"S03",89,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-09-04 15:00:02,"-"
"212",243,"S03",1791,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-09-04 15:00:02,"-"
"213",249,"S03",552,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-09-04 15:00:02,"-"
"214",250,"S03",505,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-09-04 15:00:02,"-"
"215",253,"S03",266,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-09-04 15:00:02,"-"
"216",264,"S03",311,"AVAILABLE",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2017-09-04 15:00:02,"-"
"217",128,"S03",542,"FAILED",NA,2017-06-12,2017-09-12,2017-06-12 15:00:03,2017-10-02 15:00:03,NA
"218",260,"S03",89,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2017-10-02 15:00:03,"-"
"219",267,"S03",505,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2017-10-02 15:00:03,"-"
"220",270,"S03",266,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2017-10-02 15:00:03,"-"
"221",208,"S03",185,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-10-09 15:00:03,NA
"222",190,"S04",49,"SUCCESS",NA,2017-07-13,2017-10-13,2017-07-13 15:00:08,2017-10-14 15:00:03,NA
"223",191,"S04",34,"SUCCESS",NA,2017-07-15,2017-10-15,2017-07-15 15:00:03,2017-10-16 15:00:03,NA
"224",194,"S03",135,"SUCCESS",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-10-18 15:00:02,NA
"225",197,"S03",181,"SUCCESS",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-10-18 15:00:02,NA
"226",213,"S04",422,"FAILED",NA,2017-08-16,2017-11-16,2017-08-16 15:00:03,2017-10-20 15:00:02,"-"
"227",228,"S03",386,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-10-23 15:00:03,"-"
"228",237,"S04",31,"FAILED",NA,2017-08-27,2017-11-27,2017-08-27 15:00:03,2017-11-11 15:00:03,"-"
"229",212,"S04",322,"SUCCESS",NA,2017-08-16,2017-11-16,2017-08-16 15:00:03,2017-11-17 15:00:03,"-"
"230",214,"S04",11,"SUCCESS",NA,2017-08-18,2017-11-18,2017-08-18 15:00:03,2017-11-19 15:00:03,"-"
"231",231,"S03",467,"SUCCESS",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2017-11-22 15:00:03,"-"
"232",259,"S03",57,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2017-11-27 15:00:03,"-"
"233",238,"S04",539,"SUCCESS",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-11-29 15:00:03,"-"
"234",255,"S04",96,"SUCCESS",NA,2017-09-01,2017-12-01,2017-09-01 15:00:03,2017-12-02 15:00:03,"-"
"235",266,"S03",471,"SUCCESS",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2017-12-05 15:00:03,"-"
"236",244,"S03",1771,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-12-11 15:00:04,"-"
"237",258,"S03",1763,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2017-12-25 15:00:02,"-"
"238",229,"S03",399,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2018-01-01 15:00:03,"-"
"239",271,"S03",286,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2018-01-01 15:00:03,"-"
"240",265,"S03",552,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2018-01-15 15:00:03,"-"
"241",223,"S03",156,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2018-02-05 15:00:03,"-"
"242",248,"S03",1769,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2018-02-12 15:00:03,"-"
"243",263,"S03",357,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2018-02-19 15:00:03,"-"
"244",261,"S03",1791,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2018-03-26 15:00:03,"-"
"245",239,"S03",21,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2018-04-02 15:00:03,"-"
"246",198,"S03",555,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2018-04-09 15:00:03,NA
"247",268,"S03",501,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2018-04-23 15:00:03,"-"
"248",257,"S03",2,"SUCCESS",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2018-04-23 15:00:03,"-"
"249",210,"S03",300,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2018-05-07 15:00:03,NA
"250",232,"S03",421,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2018-05-07 15:00:03,"-"
"251",234,"S03",265,"FAILED",NA,2017-08-21,2017-11-21,2017-08-21 15:00:03,2018-05-28 15:00:03,"-"
"252",262,"S03",1765,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2018-06-11 15:00:03,"-"
"253",269,"S03",509,"FAILED",NA,2017-09-04,2017-12-04,2017-09-04 15:00:02,2018-06-18 15:00:03,"-"
"254",209,"S03",233,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2018-07-30 15:00:03,NA
"255",254,"S03",262,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2018-08-13 15:00:03,"-"
"256",196,"S03",1792,"FAILED",NA,2017-07-17,2017-10-17,2017-07-17 15:38:35,2017-10-02 15:00:03,NA
"257",241,"S03",46,"FAILED",NA,2017-08-28,2017-11-28,2017-08-28 15:00:03,2017-10-02 15:00:03,"-"
"258",23,"S03",454,"FAILED",NA,2017-04-10,2017-07-10,2017-04-11 15:37:37,2017-10-09 15:00:03,NA
"259",158,"S03",132,"FAILED",NA,2017-06-26,2017-09-26,2017-06-26 15:00:03,2017-10-09 15:00:03,NA
"260",305,"S03",46,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"261",306,"S03",89,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"262",309,"S03",134,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"263",311,"S03",542,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"264",312,"S03",127,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"265",313,"S03",133,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"266",314,"S03",1792,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"267",316,"S03",339,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"268",317,"S03",325,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"269",318,"S03",1764,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"270",320,"S03",1804,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"271",321,"S03",226,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"272",322,"S03",266,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
"273",323,"S03",260,"FAILED",NA,2017-10-02,2018-01-02,2017-10-02 15:00:03,2017-10-09 15:00:03,"-"
