"","service_point_sn","date_consumption","adjusted_consumption","is_leak"
"462","3004520911",2018-01-20 05:00:00,35,"TRUE"
"463","3004520911",2018-01-20 06:00:00,48,"TRUE"
"464","3004520911",2018-01-20 07:00:00,46,"TRUE"
"465","3004520911",2018-01-20 08:00:00,19,"TRUE"
"466","3004520911",2018-01-20 09:00:00,20,"TRUE"
"467","3004520911",2018-01-20 10:00:00,20,"TRUE"
"468","3004520911",2018-01-20 11:00:00,19,"TRUE"
"469","3004520911",2018-01-20 12:00:00,20,"TRUE"
"470","3004520911",2018-01-20 13:00:00,19,"TRUE"
"471","3004520911",2018-01-20 14:00:00,21,"TRUE"
"472","3004520911",2018-01-20 15:00:00,21,"TRUE"
"473","3004520911",2018-01-20 16:00:00,23,"TRUE"
"474","3004520911",2018-01-20 17:00:00,25,"TRUE"
"475","3004520911",2018-01-20 18:00:00,23,"TRUE"
"476","3004520911",2018-01-20 19:00:00,19,"TRUE"
"477","3004520911",2018-01-20 20:00:00,34,"TRUE"
"478","3004520911",2018-01-20 21:00:00,108,"TRUE"
"479","3004520911",2018-01-20 22:00:00,132,"TRUE"
"480","3004520911",2018-01-20 23:00:00,31,"TRUE"
"481","3004520911",2018-01-21 00:00:00,25,"TRUE"
"482","3004520911",2018-01-21 01:00:00,31,"TRUE"
"483","3004520911",2018-01-21 02:00:00,34,"TRUE"
"484","3004520911",2018-01-21 03:00:00,25,"TRUE"
"485","3004520911",2018-01-21 04:00:00,24,"TRUE"
"486","3004520911",2018-01-21 05:00:00,27,"TRUE"
"487","3004520911",2018-01-21 06:00:00,32,"TRUE"
"488","3004520911",2018-01-21 07:00:00,29,"TRUE"
"489","3004520911",2018-01-21 08:00:00,42,"TRUE"
"490","3004520911",2018-01-21 09:00:00,65,"TRUE"
"491","3004520911",2018-01-21 10:00:00,41,"TRUE"
"492","3004520911",2018-01-21 11:00:00,60,"TRUE"
"493","3004520911",2018-01-21 12:00:00,68,"TRUE"
"494","3004520911",2018-01-21 13:00:00,28,"TRUE"
"495","3004520911",2018-01-21 14:00:00,42,"TRUE"
"496","3004520911",2018-01-21 15:00:00,40,"TRUE"
"497","3004520911",2018-01-21 16:00:00,29,"TRUE"
"498","3004520911",2018-01-21 17:00:00,29,"TRUE"
"499","3004520911",2018-01-21 18:00:00,33,"TRUE"
"500","3004520911",2018-01-21 19:00:00,75,"TRUE"
"501","3004520911",2018-01-21 20:00:00,120,"TRUE"
"502","3004520911",2018-01-21 21:00:00,67,"TRUE"
"503","3004520911",2018-01-21 22:00:00,20,"TRUE"
"504","3004520911",2018-01-21 23:00:00,33,"TRUE"
"505","3004520911",2018-01-22 00:00:00,40,"TRUE"
"506","3004520911",2018-01-22 01:00:00,26,"TRUE"
"507","3004520911",2018-01-22 02:00:00,29,"TRUE"
"508","3004520911",2018-01-22 03:00:00,20,"TRUE"
"509","3004520911",2018-01-22 04:00:00,20,"TRUE"
"510","3004520911",2018-01-22 05:00:00,28,"TRUE"
"511","3004520911",2018-01-22 06:00:00,56,"TRUE"
"512","3004520911",2018-01-22 07:00:00,62,"TRUE"
"513","3004520911",2018-01-22 08:00:00,37,"TRUE"
"514","3004520911",2018-01-22 09:00:00,37,"TRUE"
"515","3004520911",2018-01-22 10:00:00,22,"TRUE"
"516","3004520911",2018-01-22 11:00:00,22,"TRUE"
"517","3004520911",2018-01-22 12:00:00,22,"TRUE"
"518","3004520911",2018-01-22 13:00:00,22,"TRUE"
"519","3004520911",2018-01-22 14:00:00,21,"TRUE"
"520","3004520911",2018-01-22 15:00:00,22,"TRUE"
"521","3004520911",2018-01-22 16:00:00,21,"TRUE"
"522","3004520911",2018-01-22 17:00:00,22,"TRUE"
"523","3004520911",2018-01-22 18:00:00,22,"TRUE"
"524","3004520911",2018-01-22 19:00:00,24,"TRUE"
"525","3004520911",2018-01-22 20:00:00,29,"TRUE"
"526","3004520911",2018-01-22 21:00:00,31,"TRUE"
"527","3004520911",2018-01-22 22:00:00,33,"TRUE"
"528","3004520911",2018-01-22 23:00:00,63,"TRUE"
"529","3004520911",2018-01-23 00:00:00,114,"TRUE"
"530","3004520911",2018-01-23 01:00:00,65,"TRUE"
"531","3004520911",2018-01-23 02:00:00,21,"TRUE"
"532","3004520911",2018-01-23 03:00:00,22,"TRUE"
"533","3004520911",2018-01-23 04:00:00,23,"TRUE"
"534","3004520911",2018-01-23 05:00:00,30,"TRUE"
"535","3004520911",2018-01-23 06:00:00,46,"TRUE"
"536","3004520911",2018-01-23 07:00:00,46,"TRUE"
"537","3004520911",2018-01-23 08:00:00,32,"TRUE"
"538","3004520911",2018-01-23 09:00:00,44,"TRUE"
"539","3004520911",2018-01-23 10:00:00,22,"TRUE"
"540","3004520911",2018-01-23 11:00:00,22,"TRUE"
"541","3004520911",2018-01-23 12:00:00,21,"TRUE"
"542","3004520911",2018-01-23 13:00:00,22,"TRUE"
"543","3004520911",2018-01-23 14:00:00,21,"TRUE"
"544","3004520911",2018-01-23 15:00:00,22,"TRUE"
"545","3004520911",2018-01-23 16:00:00,21,"TRUE"
"546","3004520911",2018-01-23 17:00:00,21,"TRUE"
"547","3004520911",2018-01-23 18:00:00,21,"TRUE"
"548","3004520911",2018-01-23 19:00:00,21,"TRUE"
"549","3004520911",2018-01-23 20:00:00,25,"TRUE"
"550","3004520911",2018-01-23 21:00:00,41,"TRUE"
"551","3004520911",2018-01-23 22:00:00,86,"TRUE"
"552","3004520911",2018-01-23 23:00:00,101,"TRUE"
"553","3004520911",2018-01-24 00:00:00,59,"TRUE"
"554","3004520911",2018-01-24 01:00:00,69,"TRUE"
"555","3004520911",2018-01-24 02:00:00,22,"TRUE"
"556","3004520911",2018-01-24 03:00:00,23,"TRUE"
"557","3004520911",2018-01-24 04:00:00,23,"TRUE"
"558","3004520911",2018-01-24 05:00:00,45,"TRUE"
"559","3004520911",2018-01-24 06:00:00,59,"TRUE"
"560","3004520911",2018-01-24 07:00:00,24,"TRUE"
"561","3004520911",2018-01-24 08:00:00,40,"TRUE"
"562","3004520911",2018-01-24 09:00:00,57,"TRUE"
"563","3004520911",2018-01-24 10:00:00,30,"TRUE"
"564","3004520911",2018-01-24 11:00:00,23,"TRUE"
"565","3004520911",2018-01-24 12:00:00,23,"TRUE"
"566","3004520911",2018-01-24 13:00:00,23,"TRUE"
"567","3004520911",2018-01-24 14:00:00,22,"TRUE"
"568","3004520911",2018-01-24 15:00:00,24,"TRUE"
"569","3004520911",2018-01-24 16:00:00,22,"TRUE"
"570","3004520911",2018-01-24 17:00:00,23,"TRUE"
"571","3004520911",2018-01-24 18:00:00,22,"TRUE"
"572","3004520911",2018-01-24 19:00:00,23,"TRUE"
"573","3004520911",2018-01-24 20:00:00,22,"TRUE"
"574","3004520911",2018-01-24 21:00:00,23,"TRUE"
"575","3004520911",2018-01-24 22:00:00,24,"TRUE"
"576","3004520911",2018-01-24 23:00:00,70,"TRUE"
"577","3004520911",2018-01-25 00:00:00,95,"TRUE"
"578","3004520911",2018-01-25 01:00:00,23,"TRUE"
"579","3004520911",2018-01-25 02:00:00,39,"TRUE"
"580","3004520911",2018-01-25 03:00:00,50,"TRUE"
"581","3004520911",2018-01-25 04:00:00,22,"TRUE"
"582","3004520911",2018-01-25 05:00:00,30,"TRUE"
"583","3004520911",2018-01-25 06:00:00,52,"TRUE"
"584","3004520911",2018-01-25 07:00:00,61,"TRUE"
"585","3004520911",2018-01-25 08:00:00,50,"TRUE"
"586","3004520911",2018-01-25 09:00:00,48,"TRUE"
"587","3004520911",2018-01-25 10:00:00,23,"TRUE"
"588","3004520911",2018-01-25 11:00:00,22,"TRUE"
"589","3004520911",2018-01-25 12:00:00,22,"TRUE"
"590","3004520911",2018-01-25 13:00:00,22,"TRUE"
"591","3004520911",2018-01-25 14:00:00,22,"TRUE"
"592","3004520911",2018-01-25 15:00:00,22,"TRUE"
"593","3004520911",2018-01-25 16:00:00,23,"TRUE"
"594","3004520911",2018-01-25 17:00:00,22,"TRUE"
"595","3004520911",2018-01-25 18:00:00,22,"TRUE"
"596","3004520911",2018-01-25 19:00:00,22,"TRUE"
"597","3004520911",2018-01-25 20:00:00,22,"TRUE"
"598","3004520911",2018-01-25 21:00:00,30,"TRUE"
"599","3004520911",2018-01-25 22:00:00,80,"TRUE"
"600","3004520911",2018-01-25 23:00:00,96,"TRUE"
"601","3004520911",2018-01-26 00:00:00,26,"TRUE"
"602","3004520911",2018-01-26 01:00:00,29,"TRUE"
"603","3004520911",2018-01-26 02:00:00,42,"TRUE"
"604","3004520911",2018-01-26 03:00:00,56,"TRUE"
"605","3004520911",2018-01-26 04:00:00,22,"TRUE"
"606","3004520911",2018-01-26 05:00:00,26,"TRUE"
"607","3004520911",2018-01-26 06:00:00,47,"TRUE"
"608","3004520911",2018-01-26 07:00:00,54,"TRUE"
"609","3004520911",2018-01-26 08:00:00,42,"TRUE"
"610","3004520911",2018-01-26 09:00:00,57,"TRUE"
"611","3004520911",2018-01-26 10:00:00,34,"TRUE"
"612","3004520911",2018-01-26 11:00:00,25,"TRUE"
"613","3004520911",2018-01-26 12:00:00,21,"TRUE"
"614","3004520911",2018-01-26 13:00:00,22,"TRUE"
"615","3004520911",2018-01-26 14:00:00,21,"TRUE"
"616","3004520911",2018-01-26 15:00:00,21,"TRUE"
"617","3004520911",2018-01-26 16:00:00,21,"TRUE"
"618","3004520911",2018-01-26 17:00:00,21,"TRUE"
"619","3004520911",2018-01-26 18:00:00,21,"TRUE"
"620","3004520911",2018-01-26 19:00:00,21,"TRUE"
"621","3004520911",2018-01-26 20:00:00,21,"TRUE"
"622","3004520911",2018-01-26 21:00:00,27,"TRUE"
"623","3004520911",2018-01-26 22:00:00,70,"TRUE"
"624","3004520911",2018-01-26 23:00:00,88,"TRUE"
"625","3004520911",2018-01-27 00:00:00,28,"TRUE"
"626","3004520911",2018-01-27 01:00:00,31,"TRUE"
"627","3004520911",2018-01-27 02:00:00,30,"TRUE"
"628","3004520911",2018-01-27 03:00:00,31,"TRUE"
"629","3004520911",2018-01-27 04:00:00,27,"TRUE"
"630","3004520911",2018-01-27 05:00:00,39,"TRUE"
"631","3004520911",2018-01-27 06:00:00,66,"TRUE"
"632","3004520911",2018-01-27 07:00:00,53,"TRUE"
"633","3004520911",2018-01-27 08:00:00,24,"TRUE"
"634","3004520911",2018-01-27 09:00:00,24,"TRUE"
"635","3004520911",2018-01-27 10:00:00,24,"TRUE"
"636","3004520911",2018-01-27 11:00:00,24,"TRUE"
"637","3004520911",2018-01-27 12:00:00,24,"TRUE"
"638","3004520911",2018-01-27 13:00:00,28,"TRUE"
"639","3004520911",2018-01-27 14:00:00,32,"TRUE"
"640","3004520911",2018-01-27 15:00:00,30,"TRUE"
"641","3004520911",2018-01-27 16:00:00,32,"TRUE"
"642","3004520911",2018-01-27 17:00:00,26,"TRUE"
"643","3004520911",2018-01-27 18:00:00,26,"TRUE"
"644","3004520911",2018-01-27 19:00:00,62,"TRUE"
"645","3004520911",2018-01-27 20:00:00,89,"TRUE"
"646","3004520911",2018-01-27 21:00:00,29,"TRUE"
"647","3004520911",2018-01-27 22:00:00,42,"TRUE"
"648","3004520911",2018-01-27 23:00:00,89,"TRUE"
"649","3004520911",2018-01-28 00:00:00,86,"TRUE"
"650","3004520911",2018-01-28 01:00:00,23,"TRUE"
"651","3004520911",2018-01-28 02:00:00,23,"TRUE"
"652","3004520911",2018-01-28 03:00:00,26,"TRUE"
"653","3004520911",2018-01-28 04:00:00,38,"TRUE"
"654","3004520911",2018-01-28 05:00:00,47,"TRUE"
"655","3004520911",2018-01-28 06:00:00,31,"TRUE"
"656","3004520911",2018-01-28 07:00:00,34,"TRUE"
"657","3004520911",2018-01-28 08:00:00,61,"TRUE"
"658","3004520911",2018-01-28 09:00:00,88,"TRUE"
"659","3004520911",2018-01-28 10:00:00,66,"TRUE"
"660","3004520911",2018-01-28 11:00:00,90,"TRUE"
"661","3004520911",2018-01-28 12:00:00,93,"TRUE"
"662","3004520911",2018-01-28 13:00:00,31,"TRUE"
"663","3004520911",2018-01-28 14:00:00,28,"TRUE"
"664","3004520911",2018-01-28 15:00:00,49,"TRUE"
"665","3004520911",2018-01-28 16:00:00,70,"TRUE"
"666","3004520911",2018-01-28 17:00:00,42,"TRUE"
"667","3004520911",2018-01-28 18:00:00,40,"TRUE"
"668","3004520911",2018-01-28 19:00:00,98,"TRUE"
"669","3004520911",2018-01-28 20:00:00,109,"TRUE"
"670","3004520911",2018-01-28 21:00:00,30,"TRUE"
"671","3004520911",2018-01-28 22:00:00,27,"TRUE"
"672","3004520911",2018-01-28 23:00:00,68,"TRUE"
"673","3004520911",2018-01-29 00:00:00,96,"TRUE"
"674","3004520911",2018-01-29 01:00:00,36,"TRUE"
"675","3004520911",2018-01-29 02:00:00,30,"TRUE"
"676","3004520911",2018-01-29 03:00:00,25,"TRUE"
"677","3004520911",2018-01-29 04:00:00,25,"TRUE"
"678","3004520911",2018-01-29 05:00:00,38,"TRUE"
"679","3004520911",2018-01-29 06:00:00,65,"TRUE"
"680","3004520911",2018-01-29 07:00:00,53,"TRUE"
"681","3004520911",2018-01-29 08:00:00,37,"TRUE"
"682","3004520911",2018-01-29 09:00:00,45,"TRUE"
"683","3004520911",2018-01-29 10:00:00,22,"TRUE"
"684","3004520911",2018-01-29 11:00:00,23,"TRUE"
"685","3004520911",2018-01-29 12:00:00,22,"TRUE"
"686","3004520911",2018-01-29 13:00:00,22,"TRUE"
"687","3004520911",2018-01-29 14:00:00,22,"TRUE"
"688","3004520911",2018-01-29 15:00:00,22,"TRUE"
"689","3004520911",2018-01-29 16:00:00,23,"TRUE"
"690","3004520911",2018-01-29 17:00:00,22,"TRUE"
"691","3004520911",2018-01-29 18:00:00,22,"TRUE"
"692","3004520911",2018-01-29 19:00:00,22,"TRUE"
"693","3004520911",2018-01-29 20:00:00,23,"TRUE"
"694","3004520911",2018-01-29 21:00:00,28,"TRUE"
"695","3004520911",2018-01-30 00:00:00,134,"TRUE"
"696","3004520911",2018-01-29 22:00:00,29,"TRUE"
"697","3004520911",2018-01-29 23:00:00,76,"TRUE"
"698","3004520911",2018-01-30 01:00:00,68,"TRUE"
"699","3004520911",2018-01-30 05:00:00,31,"TRUE"
"700","3004520911",2018-01-30 04:00:00,24,"TRUE"
"701","3004520911",2018-01-30 02:00:00,23,"TRUE"
"702","3004520911",2018-01-30 03:00:00,23,"TRUE"
"703","3004479342",2018-01-01 00:00:00,86,"FALSE"
"704","3004479342",2018-01-01 01:00:00,25,"FALSE"
"705","3004479342",2018-01-01 02:00:00,7,"FALSE"
"706","3004479342",2018-01-01 03:00:00,3,"FALSE"
"707","3004479342",2018-01-01 04:00:00,4,"FALSE"
"708","3004479342",2018-01-01 05:00:00,7,"FALSE"
"709","3004479342",2018-01-01 06:00:00,5,"FALSE"
"710","3004479342",2018-01-01 07:00:00,24,"FALSE"
"711","3004479342",2018-01-01 08:00:00,33,"FALSE"
"712","3004479342",2018-01-01 09:00:00,37,"FALSE"
"713","3004479342",2018-01-01 10:00:00,77,"FALSE"
"714","3004479342",2018-01-01 11:00:00,71,"FALSE"
"715","3004479342",2018-01-01 12:00:00,64,"FALSE"
"716","3004479342",2018-01-01 13:00:00,69,"FALSE"
"717","3004479342",2018-01-01 14:00:00,45,"FALSE"
"718","3004479342",2018-01-01 15:00:00,48,"FALSE"
"719","3004479342",2018-01-01 16:00:00,61,"FALSE"
"720","3004479342",2018-01-01 17:00:00,44,"FALSE"
"721","3004479342",2018-01-01 18:00:00,17,"FALSE"
"722","3004479342",2018-01-01 19:00:00,115,"FALSE"
"723","3004479342",2018-01-01 20:00:00,221,"FALSE"
"724","3004479342",2018-01-01 21:00:00,172,"FALSE"
"725","3004479342",2018-01-01 22:00:00,86,"FALSE"
"726","3004479342",2018-01-01 23:00:00,59,"FALSE"
"727","3004479342",2018-01-02 00:00:00,35,"FALSE"
"728","3004479342",2018-01-02 01:00:00,0,"FALSE"
"729","3004479342",2018-01-02 02:00:00,6,"FALSE"
"730","3004479342",2018-01-02 03:00:00,8,"FALSE"
"731","3004479342",2018-01-02 04:00:00,7,"FALSE"
"732","3004479342",2018-01-02 05:00:00,6,"FALSE"
"733","3004479342",2018-01-02 06:00:00,52,"FALSE"
"734","3004479342",2018-01-02 07:00:00,86,"FALSE"
"735","3004479342",2018-01-02 08:00:00,36,"FALSE"
"736","3004479342",2018-01-02 09:00:00,8,"FALSE"
"737","3004479342",2018-01-02 10:00:00,9,"FALSE"
"738","3004479342",2018-01-02 11:00:00,10,"FALSE"
"739","3004479342",2018-01-02 12:00:00,8,"FALSE"
"740","3004479342",2018-01-02 13:00:00,3,"FALSE"
"741","3004479342",2018-01-02 14:00:00,0,"FALSE"
"742","3004479342",2018-01-02 15:00:00,24,"FALSE"
"743","3004479342",2018-01-02 16:00:00,45,"FALSE"
"744","3004479342",2018-01-02 17:00:00,46,"FALSE"
"745","3004479342",2018-01-02 18:00:00,45,"FALSE"
"746","3004479342",2018-01-02 19:00:00,46,"FALSE"
"747","3004479342",2018-01-02 20:00:00,158,"FALSE"
"748","3004479342",2018-01-02 21:00:00,181,"FALSE"
"749","3004479342",2018-01-02 22:00:00,63,"FALSE"
"750","3004479342",2018-01-02 23:00:00,24,"FALSE"
"751","3004479342",2018-01-03 00:00:00,5,"FALSE"
"752","3004479342",2018-01-03 01:00:00,9,"FALSE"
"753","3004479342",2018-01-03 02:00:00,5,"FALSE"
"754","3004479342",2018-01-03 03:00:00,1,"FALSE"
"755","3004479342",2018-01-03 04:00:00,3,"FALSE"
"756","3004479342",2018-01-03 05:00:00,3,"FALSE"
"757","3004479342",2018-01-03 06:00:00,50,"FALSE"
"758","3004479342",2018-01-03 07:00:00,68,"FALSE"
"759","3004479342",2018-01-03 08:00:00,35,"FALSE"
"760","3004479342",2018-01-03 09:00:00,36,"FALSE"
"761","3004479342",2018-01-03 10:00:00,36,"FALSE"
"762","3004479342",2018-01-03 11:00:00,35,"FALSE"
"763","3004479342",2018-01-03 12:00:00,55,"FALSE"
"764","3004479342",2018-01-03 13:00:00,40,"FALSE"
"765","3004479342",2018-01-03 14:00:00,7,"FALSE"
"766","3004479342",2018-01-03 15:00:00,16,"FALSE"
"767","3004479342",2018-01-03 16:00:00,83,"FALSE"
"768","3004479342",2018-01-03 17:00:00,106,"FALSE"
"769","3004479342",2018-01-03 18:00:00,41,"FALSE"
"770","3004479342",2018-01-03 19:00:00,62,"FALSE"
"771","3004479342",2018-01-03 20:00:00,141,"FALSE"
"772","3004479342",2018-01-03 21:00:00,121,"FALSE"
"773","3004479342",2018-01-03 22:00:00,48,"FALSE"
"774","3004479342",2018-01-03 23:00:00,26,"FALSE"
"775","3004479342",2018-01-04 00:00:00,9,"FALSE"
"776","3004479342",2018-01-04 01:00:00,9,"FALSE"
"777","3004479342",2018-01-04 02:00:00,10,"FALSE"
"778","3004479342",2018-01-04 03:00:00,9,"FALSE"
"779","3004479342",2018-01-04 04:00:00,9,"FALSE"
"780","3004479342",2018-01-04 05:00:00,5,"FALSE"
"781","3004479342",2018-01-04 06:00:00,53,"FALSE"
"782","3004479342",2018-01-04 07:00:00,87,"FALSE"
"783","3004479342",2018-01-04 08:00:00,39,"FALSE"
"784","3004479342",2018-01-04 09:00:00,15,"FALSE"
"785","3004479342",2018-01-04 10:00:00,10,"FALSE"
"786","3004479342",2018-01-04 11:00:00,8,"FALSE"
"787","3004479342",2018-01-04 12:00:00,19,"FALSE"
"788","3004479342",2018-01-04 13:00:00,40,"FALSE"
"789","3004479342",2018-01-04 14:00:00,33,"FALSE"
"790","3004479342",2018-01-04 15:00:00,33,"FALSE"
"791","3004479342",2018-01-04 16:00:00,28,"FALSE"
"792","3004479342",2018-01-04 17:00:00,5,"FALSE"
"793","3004479342",2018-01-04 18:00:00,21,"FALSE"
"794","3004479342",2018-01-04 19:00:00,111,"FALSE"
"795","3004479342",2018-01-04 20:00:00,167,"FALSE"
"796","3004479342",2018-01-04 21:00:00,93,"FALSE"
"797","3004479342",2018-01-04 22:00:00,49,"FALSE"
"798","3004479342",2018-01-04 23:00:00,37,"FALSE"
"799","3004479342",2018-01-05 00:00:00,11,"FALSE"
"800","3004479342",2018-01-05 01:00:00,5,"FALSE"
"801","3004479342",2018-01-05 02:00:00,5,"FALSE"
"802","3004479342",2018-01-05 03:00:00,1,"FALSE"
"803","3004479342",2018-01-05 04:00:00,5,"FALSE"
"804","3004479342",2018-01-05 05:00:00,9,"FALSE"
"805","3004479342",2018-01-05 06:00:00,62,"FALSE"
"806","3004479342",2018-01-05 07:00:00,77,"FALSE"
"807","3004479342",2018-01-05 08:00:00,37,"FALSE"
"808","3004479342",2018-01-05 09:00:00,38,"FALSE"
"809","3004479342",2018-01-05 10:00:00,37,"FALSE"
"810","3004479342",2018-01-05 11:00:00,37,"FALSE"
"811","3004479342",2018-01-05 12:00:00,21,"FALSE"
"812","3004479342",2018-01-05 13:00:00,4,"FALSE"
"813","3004479342",2018-01-05 14:00:00,6,"FALSE"
"814","3004479342",2018-01-05 15:00:00,67,"FALSE"
"815","3004479342",2018-01-05 16:00:00,158,"FALSE"
"816","3004479342",2018-01-05 17:00:00,118,"FALSE"
"817","3004479342",2018-01-05 18:00:00,45,"FALSE"
"818","3004479342",2018-01-05 19:00:00,90,"FALSE"
"819","3004479342",2018-01-05 20:00:00,120,"FALSE"
"820","3004479342",2018-01-05 21:00:00,58,"FALSE"
"821","3004479342",2018-01-05 22:00:00,22,"FALSE"
"822","3004479342",2018-01-05 23:00:00,36,"FALSE"
"823","3004479342",2018-01-06 00:00:00,23,"FALSE"
"824","3004479342",2018-01-06 01:00:00,3,"FALSE"
"825","3004479342",2018-01-06 02:00:00,2,"FALSE"
"826","3004479342",2018-01-06 03:00:00,17,"FALSE"
"827","3004479342",2018-01-06 04:00:00,34,"FALSE"
"828","3004479342",2018-01-06 05:00:00,33,"FALSE"
"829","3004479342",2018-01-06 06:00:00,34,"FALSE"
"830","3004479342",2018-01-06 07:00:00,34,"FALSE"
"831","3004479342",2018-01-06 08:00:00,33,"FALSE"
"832","3004479342",2018-01-06 09:00:00,34,"FALSE"
"833","3004479342",2018-01-06 10:00:00,34,"FALSE"
"834","3004479342",2018-01-06 11:00:00,33,"FALSE"
"835","3004479342",2018-01-06 12:00:00,43,"FALSE"
"836","3004479342",2018-01-06 13:00:00,78,"FALSE"
"837","3004479342",2018-01-06 14:00:00,65,"FALSE"
"838","3004479342",2018-01-06 15:00:00,62,"FALSE"
"839","3004479342",2018-01-06 16:00:00,71,"FALSE"
"840","3004479342",2018-01-06 17:00:00,25,"FALSE"
"841","3004479342",2018-01-06 18:00:00,13,"FALSE"
"842","3004479342",2018-01-06 19:00:00,46,"FALSE"
"843","3004479342",2018-01-06 20:00:00,52,"FALSE"
"844","3004479342",2018-01-06 21:00:00,20,"FALSE"
"845","3004479342",2018-01-06 22:00:00,31,"FALSE"
"846","3004479342",2018-01-06 23:00:00,105,"FALSE"
"847","3004479342",2018-01-07 00:00:00,89,"FALSE"
"848","3004479342",2018-01-07 01:00:00,6,"FALSE"
"849","3004479342",2018-01-07 02:00:00,3,"FALSE"
"850","3004479342",2018-01-07 03:00:00,5,"FALSE"
"851","3004479342",2018-01-07 04:00:00,9,"FALSE"
"852","3004479342",2018-01-07 05:00:00,8,"FALSE"
"853","3004479342",2018-01-07 06:00:00,5,"FALSE"
"854","3004479342",2018-01-07 07:00:00,12,"FALSE"
"855","3004479342",2018-01-07 08:00:00,14,"FALSE"
"856","3004479342",2018-01-07 09:00:00,26,"FALSE"
"857","3004479342",2018-01-07 10:00:00,71,"FALSE"
"858","3004479342",2018-01-07 11:00:00,78,"FALSE"
"859","3004479342",2018-01-07 12:00:00,37,"FALSE"
"860","3004479342",2018-01-07 13:00:00,25,"FALSE"
"861","3004479342",2018-01-07 14:00:00,73,"FALSE"
"862","3004479342",2018-01-07 15:00:00,74,"FALSE"
"863","3004479342",2018-01-07 16:00:00,15,"FALSE"
"864","3004479342",2018-01-07 17:00:00,24,"FALSE"
"865","3004479342",2018-01-07 18:00:00,32,"FALSE"
"866","3004479342",2018-01-07 19:00:00,47,"FALSE"
"867","3004479342",2018-01-07 20:00:00,51,"FALSE"
"868","3004479342",2018-01-07 21:00:00,75,"FALSE"
"869","3004479342",2018-01-07 22:00:00,108,"FALSE"
"870","3004479342",2018-01-07 23:00:00,65,"FALSE"
"871","3004479342",2018-01-08 00:00:00,14,"FALSE"
"872","3004479342",2018-01-08 01:00:00,4,"FALSE"
"873","3004479342",2018-01-08 02:00:00,6,"FALSE"
"874","3004479342",2018-01-08 03:00:00,3,"FALSE"
"875","3004479342",2018-01-08 04:00:00,1,"FALSE"
"876","3004479342",2018-01-08 05:00:00,2,"FALSE"
"877","3004479342",2018-01-08 06:00:00,61,"FALSE"
"878","3004479342",2018-01-08 07:00:00,80,"FALSE"
"879","3004479342",2018-01-08 08:00:00,31,"FALSE"
"880","3004479342",2018-01-08 09:00:00,25,"FALSE"
"881","3004479342",2018-01-08 10:00:00,9,"FALSE"
"882","3004479342",2018-01-08 11:00:00,19,"FALSE"
"883","3004479342",2018-01-08 12:00:00,44,"FALSE"
"884","3004479342",2018-01-08 13:00:00,31,"FALSE"
"885","3004479342",2018-01-08 14:00:00,23,"FALSE"
"886","3004479342",2018-01-08 15:00:00,76,"FALSE"
"887","3004479342",2018-01-08 16:00:00,116,"FALSE"
"888","3004479342",2018-01-08 17:00:00,60,"FALSE"
"889","3004479342",2018-01-08 18:00:00,13,"FALSE"
"890","3004479342",2018-01-08 19:00:00,29,"FALSE"
"891","3004479342",2018-01-08 20:00:00,39,"FALSE"
"892","3004479342",2018-01-08 21:00:00,72,"FALSE"
"893","3004479342",2018-01-08 22:00:00,160,"FALSE"
"894","3004479342",2018-01-08 23:00:00,131,"FALSE"
"895","3004479342",2018-01-09 00:00:00,23,"FALSE"
"896","3004479342",2018-01-09 01:00:00,3,"FALSE"
"897","3004479342",2018-01-09 02:00:00,5,"FALSE"
"898","3004479342",2018-01-09 03:00:00,2,"FALSE"
"899","3004479342",2018-01-09 04:00:00,0,"FALSE"
"900","3004479342",2018-01-09 05:00:00,1,"FALSE"
"901","3004479342",2018-01-09 06:00:00,17,"FALSE"
"902","3004479342",2018-01-09 07:00:00,58,"FALSE"
"903","3004479342",2018-01-09 08:00:00,58,"FALSE"
"904","3004479342",2018-01-09 09:00:00,22,"FALSE"
"905","3004479342",2018-01-09 10:00:00,45,"FALSE"
"906","3004479342",2018-01-09 11:00:00,55,"FALSE"
"907","3004479342",2018-01-09 12:00:00,17,"FALSE"
"908","3004479342",2018-01-09 13:00:00,50,"FALSE"
"909","3004479342",2018-01-09 14:00:00,56,"FALSE"
"910","3004479342",2018-01-09 15:00:00,6,"FALSE"
"911","3004479342",2018-01-09 16:00:00,2,"FALSE"
"912","3004479342",2018-01-09 17:00:00,16,"FALSE"
"913","3004479342",2018-01-09 18:00:00,27,"FALSE"
"914","3004479342",2018-01-09 19:00:00,27,"FALSE"
"915","3004479342",2018-01-09 20:00:00,119,"FALSE"
"916","3004479342",2018-01-09 21:00:00,121,"FALSE"
"917","3004479342",2018-01-09 22:00:00,77,"FALSE"
"918","3004479342",2018-01-09 23:00:00,75,"FALSE"
"919","3004479342",2018-01-10 00:00:00,10,"FALSE"
"920","3004479342",2018-01-10 01:00:00,5,"FALSE"
"921","3004479342",2018-01-10 02:00:00,7,"FALSE"
"922","3004479342",2018-01-10 03:00:00,0,"FALSE"
"923","3004479342",2018-01-10 04:00:00,3,"FALSE"
"924","3004479342",2018-01-10 05:00:00,5,"FALSE"
"925","3004479342",2018-01-10 06:00:00,13,"FALSE"
"926","3004479342",2018-01-10 07:00:00,48,"FALSE"
