"","date","block","MeanCountPerHour","MeterCount","HourlyIndexReadingRate"
"468",2018-06-06,"YH_B6",61.5833333333333,92,66.94
"469",2018-06-06,"YH_B7",17.25,18,95.83
"470",2018-06-07,"YH_B1",57.4583333333333,99,58.04
"471",2018-06-07,"YH_B2",130.333333333333,135,96.54
"472",2018-06-07,"YH_B3",24.625,25,98.5
"473",2018-06-07,"YH_B4",54.4166666666667,90,60.46
"474",2018-06-07,"YH_B5",106.708333333333,113,94.43
"475",2018-06-07,"YH_B6",55.25,92,60.05
"476",2018-06-07,"YH_B7",17.25,18,95.83
"477",2018-06-08,"YH_B1",52.75,99,53.28
"478",2018-06-08,"YH_B2",130.083333333333,135,96.36
"479",2018-06-08,"YH_B3",24.4166666666667,25,97.67
"480",2018-06-08,"YH_B4",54.4166666666667,90,60.46
"481",2018-06-08,"YH_B5",107.375,113,95.02
"482",2018-06-08,"YH_B6",57.5,92,62.5
"483",2018-06-08,"YH_B7",17.1666666666667,18,95.37
"484",2018-06-09,"YH_B1",58.7083333333333,99,59.3
"485",2018-06-09,"YH_B2",130.916666666667,135,96.98
"486",2018-06-09,"YH_B3",24.375,25,97.5
"487",2018-06-09,"YH_B4",54.0416666666667,90,60.05
"488",2018-06-09,"YH_B5",107.875,113,95.46
"489",2018-06-09,"YH_B6",57.8333333333333,92,62.86
"490",2018-06-09,"YH_B7",17.9166666666667,18,99.54
"491",2018-06-10,"YH_B1",60.1666666666667,99,60.77
"492",2018-06-10,"YH_B2",129.916666666667,135,96.23
"493",2018-06-10,"YH_B3",24.5416666666667,25,98.17
"494",2018-06-10,"YH_B4",50.625,90,56.25
"495",2018-06-10,"YH_B5",106.791666666667,113,94.51
"496",2018-06-10,"YH_B6",63.9166666666667,92,69.47
"497",2018-06-10,"YH_B7",17.4166666666667,18,96.76
"498",2018-06-11,"YH_B1",58.5,99,59.09
"499",2018-06-11,"YH_B2",130.708333333333,135,96.82
"500",2018-06-11,"YH_B3",24.7916666666667,25,99.17
"501",2018-06-11,"YH_B4",49.5,90,55
"502",2018-06-11,"YH_B5",105.416666666667,113,93.29
"503",2018-06-11,"YH_B6",58.4583333333333,92,63.54
"504",2018-06-11,"YH_B7",17.8333333333333,18,99.07
"505",2018-06-12,"YH_B1",73.3333333333333,99,74.07
"506",2018-06-12,"YH_B2",130.333333333333,135,96.54
"507",2018-06-12,"YH_B3",24.7083333333333,25,98.83
"508",2018-06-12,"YH_B4",57.6666666666667,90,64.07
"509",2018-06-12,"YH_B5",105.5,113,93.36
"510",2018-06-12,"YH_B6",62.375,92,67.8
"511",2018-06-12,"YH_B7",17.6666666666667,18,98.15
"512",2018-06-13,"YH_B1",68.7083333333333,99,69.4
"513",2018-06-13,"YH_B2",129.75,135,96.11
"514",2018-06-13,"YH_B3",24.25,25,97
"515",2018-06-13,"YH_B4",51.4583333333333,90,57.18
"516",2018-06-13,"YH_B5",105.791666666667,113,93.62
"517",2018-06-13,"YH_B6",62.7083333333333,92,68.16
"518",2018-06-13,"YH_B7",17.75,18,98.61
"519",2018-06-14,"YH_B1",61.375,99,61.99
"520",2018-06-14,"YH_B2",129.5,135,95.93
"521",2018-06-14,"YH_B3",24.5,25,98
"522",2018-06-14,"YH_B4",46.9166666666667,90,52.13
"523",2018-06-14,"YH_B5",106.708333333333,113,94.43
"524",2018-06-14,"YH_B6",52.9583333333333,92,57.56
"525",2018-06-14,"YH_B7",17.125,18,95.14
"526",2018-06-15,"YH_B1",59.7916666666667,99,60.4
"527",2018-06-15,"YH_B2",129.625,135,96.02
"528",2018-06-15,"YH_B3",24.625,25,98.5
"529",2018-06-15,"YH_B4",30.25,90,33.61
"530",2018-06-15,"YH_B5",106.291666666667,113,94.06
"531",2018-06-15,"YH_B6",40.9583333333333,92,44.52
"532",2018-06-15,"YH_B7",17.7916666666667,18,98.84
"533",2018-06-16,"YH_B1",78.4583333333333,99,79.25
"534",2018-06-16,"YH_B2",130.583333333333,135,96.73
"535",2018-06-16,"YH_B3",24.8333333333333,25,99.33
"536",2018-06-16,"YH_B4",52.4583333333333,90,58.29
"537",2018-06-16,"YH_B5",106.708333333333,113,94.43
"538",2018-06-16,"YH_B6",56.5416666666667,92,61.46
"539",2018-06-16,"YH_B7",17.3333333333333,18,96.3
"540",2018-06-17,"YH_B1",85.625,99,86.49
"541",2018-06-17,"YH_B2",129.791666666667,135,96.14
"542",2018-06-17,"YH_B3",24.7916666666667,25,99.17
"543",2018-06-17,"YH_B4",75.125,90,83.47
"544",2018-06-17,"YH_B5",106.291666666667,113,94.06
"545",2018-06-17,"YH_B6",77.1666666666667,92,83.88
"546",2018-06-17,"YH_B7",17.625,18,97.92
"547",2018-06-18,"YH_B1",84.9166666666667,99,85.77
"548",2018-06-18,"YH_B2",130,135,96.3
"549",2018-06-18,"YH_B3",24.4583333333333,25,97.83
"550",2018-06-18,"YH_B4",78.5833333333333,90,87.31
"551",2018-06-18,"YH_B5",107.583333333333,113,95.21
"552",2018-06-18,"YH_B6",82.0416666666667,92,89.18
"553",2018-06-18,"YH_B7",17.5416666666667,18,97.45
"554",2018-06-19,"YH_B1",90.375,99,91.29
"555",2018-06-19,"YH_B2",127.75,135,94.63
"556",2018-06-19,"YH_B3",24.9583333333333,25,99.83
"557",2018-06-19,"YH_B4",76.0833333333333,90,84.54
"558",2018-06-19,"YH_B5",106.958333333333,113,94.65
"559",2018-06-19,"YH_B6",85.25,92,92.66
"560",2018-06-19,"YH_B7",17.1666666666667,18,95.37
"561",2018-06-20,"YH_B1",85.7083333333333,99,86.57
"562",2018-06-20,"YH_B2",130.625,135,96.76
"563",2018-06-20,"YH_B3",23.9583333333333,25,95.83
"564",2018-06-20,"YH_B4",78.9583333333333,90,87.73
"565",2018-06-20,"YH_B5",108.166666666667,113,95.72
"566",2018-06-20,"YH_B6",86.4583333333333,92,93.98
"567",2018-06-20,"YH_B7",17.4583333333333,18,96.99
"568",2018-06-21,"YH_B1",84.4166666666667,99,85.27
"569",2018-06-21,"YH_B2",129.875,135,96.2
"570",2018-06-21,"YH_B3",24.9583333333333,25,99.83
"571",2018-06-21,"YH_B4",80.7916666666667,90,89.77
"572",2018-06-21,"YH_B5",106.875,113,94.58
"573",2018-06-21,"YH_B6",87.4583333333333,92,95.06
"574",2018-06-21,"YH_B7",17.3333333333333,18,96.3
"575",2018-06-22,"YH_B1",85.0416666666667,99,85.9
"576",2018-06-22,"YH_B2",130.666666666667,135,96.79
"577",2018-06-22,"YH_B3",24.3333333333333,25,97.33
"578",2018-06-22,"YH_B4",77.7083333333333,90,86.34
"579",2018-06-22,"YH_B5",107.583333333333,113,95.21
"580",2018-06-22,"YH_B6",88.9166666666667,92,96.65
"581",2018-06-22,"YH_B7",17.7083333333333,18,98.38
"582",2018-06-23,"YH_B1",85.0833333333333,99,85.94
"583",2018-06-23,"YH_B2",130.708333333333,135,96.82
"584",2018-06-23,"YH_B3",24.4166666666667,25,97.67
"585",2018-06-23,"YH_B4",77.875,90,86.53
"586",2018-06-23,"YH_B5",106.291666666667,113,94.06
"587",2018-06-23,"YH_B6",82.8333333333333,92,90.04
"588",2018-06-23,"YH_B7",17.4583333333333,18,96.99
"589",2018-06-24,"YH_B1",83.0416666666667,99,83.88
"590",2018-06-24,"YH_B2",130.75,135,96.85
"591",2018-06-24,"YH_B3",24.9166666666667,25,99.67
"592",2018-06-24,"YH_B4",77.5833333333333,90,86.2
"593",2018-06-24,"YH_B5",105.708333333333,113,93.55
"594",2018-06-24,"YH_B6",85.7916666666667,92,93.25
"595",2018-06-24,"YH_B7",17.9583333333333,18,99.77
"596",2018-06-25,"YH_B1",84.7916666666667,99,85.65
"597",2018-06-25,"YH_B2",131.5,135,97.41
"598",2018-06-25,"YH_B3",24.4583333333333,25,97.83
"599",2018-06-25,"YH_B4",81.25,90,90.28
"600",2018-06-25,"YH_B5",105.583333333333,113,93.44
"601",2018-06-25,"YH_B6",87.5416666666667,92,95.15
"602",2018-06-25,"YH_B7",17.4166666666667,18,96.76
"603",2018-06-26,"YH_B1",91.375,99,92.3
"604",2018-06-26,"YH_B2",131.708333333333,135,97.56
"605",2018-06-26,"YH_B3",24.4166666666667,25,97.67
"606",2018-06-26,"YH_B4",80.1666666666667,90,89.07
"607",2018-06-26,"YH_B5",105.208333333333,113,93.1
"608",2018-06-26,"YH_B6",84,92,91.3
"609",2018-06-26,"YH_B7",17.5,18,97.22
"610",2018-06-27,"YH_B1",91.5833333333333,99,92.51
"611",2018-06-27,"YH_B2",131.166666666667,135,97.16
"612",2018-06-27,"YH_B3",24.4583333333333,25,97.83
"613",2018-06-27,"YH_B4",78.9583333333333,90,87.73
"614",2018-06-27,"YH_B5",108,113,95.58
"615",2018-06-27,"YH_B6",82.5,92,89.67
"616",2018-06-27,"YH_B7",17.4583333333333,18,96.99
"617",2018-06-28,"YH_B1",88.0416666666667,99,88.93
"618",2018-06-28,"YH_B2",130.333333333333,135,96.54
"619",2018-06-28,"YH_B3",24.5,25,98
"620",2018-06-28,"YH_B4",78.0416666666667,90,86.71
"621",2018-06-28,"YH_B5",104.75,113,92.7
"622",2018-06-28,"YH_B6",84.0416666666667,92,91.35
"623",2018-06-28,"YH_B7",16.7083333333333,18,92.82
"624",2018-06-29,"YH_B1",87.0416666666667,99,87.92
"625",2018-06-29,"YH_B2",131.166666666667,135,97.16
"626",2018-06-29,"YH_B3",24.75,25,99
"627",2018-06-29,"YH_B4",77.0416666666667,90,85.6
"628",2018-06-29,"YH_B5",109.916666666667,113,97.27
"629",2018-06-29,"YH_B6",87.3333333333333,92,94.93
"630",2018-06-29,"YH_B7",17.5416666666667,18,97.45
"631",2018-06-30,"YH_B1",67.375,99,68.06
"632",2018-06-30,"YH_B2",132.125,135,97.87
"633",2018-06-30,"YH_B3",24.875,25,99.5
"634",2018-06-30,"YH_B4",60.5416666666667,90,67.27
"635",2018-06-30,"YH_B5",109.333333333333,113,96.76
"636",2018-06-30,"YH_B6",65,92,70.65
"637",2018-06-30,"YH_B7",17.7916666666667,18,98.84
"638",2018-07-01,"YH_B1",42,99,42.42
"639",2018-07-01,"YH_B2",106.692307692308,135,79.03
"640",2018-07-01,"YH_B3",20.0769230769231,25,80.31
"641",2018-07-01,"YH_B4",41,90,45.56
"642",2018-07-01,"YH_B5",91.8461538461538,113,81.28
"643",2018-07-01,"YH_B6",41,92,44.57
"644",2018-07-01,"YH_B7",15.3333333333333,18,85.19
